id_transacao,data_venda,ano,mes,nome_mes,ano_mes,trimestre,dia_semana,dia_mes,hora_venda,hora,faixa_horario,tipo_sorvete,sabor,quantidade,valor_total,ticket_transacao,ticket_medio,valor_unitario_estimado,cidade,estado,canal_venda,promocao,promocao_label,id_cliente,cliente_recorrente,qtd_transacoes_cliente,flag_sabor_nao_informado,flag_cidade_nao_informada,flag_outlier_valor_total,registro_valido_powerbi
38618,2025-03-16,2025,3,Marco,2025-03,T1,Domingo,16,14:15,14,Tarde,Casquinha,Baunilha,1,8.49,8.49,8.49,8.49,Melo De Gonçalves,SP,Parceiro,False,Sem Promocao,CLI5393,True,4,False,False,False,True
38619,2025-05-04,2025,5,Maio,2025-05,T2,Domingo,4,10:30,10,Manha,Milkshake,Baunilha,4,33.13,33.13,8.28,8.28,Campinas,PE,Loja Física,True,Com Promocao,CLI1877,True,7,False,False,False,True
38620,2025-03-02,2025,3,Marco,2025-03,T1,Domingo,2,13:15,13,Tarde,Picolé,Baunilha,1,12.81,12.81,12.81,12.81,Alves,GO,Parceiro,True,Com Promocao,CLI6360,True,8,False,False,False,True
38621,2025-03-14,2025,3,Marco,2025-03,T1,Sexta,14,08:00,8,Manha,Sundae,Açaí,1,11.15,11.15,11.15,11.15,Gomes,RS,Loja Física,False,Sem Promocao,CLI4025,True,6,False,False,False,True
38622,2025-04-02,2025,4,Abril,2025-04,T2,Quarta,2,18:00,18,Noite,Milkshake,Limão,4,23.11,23.11,5.78,5.78,Barbosa,AM,Loja Física,True,Com Promocao,CLI6844,True,12,False,False,False,True
38623,2025-05-06,2025,5,Maio,2025-05,T2,Terca,6,18:30,18,Noite,Picolé,Açaí,4,54.68,54.68,13.67,13.67,Câmara,SC,Parceiro,False,Sem Promocao,CLI4634,True,6,False,False,False,True
38624,2025-07-08,2025,7,Julho,2025-07,T3,Terca,8,14:00,14,Tarde,Pote,Limão,5,31.45,31.45,6.29,6.29,Melo De Goiás,SP,Parceiro,False,Sem Promocao,CLI8742,True,4,False,False,False,True
38625,2025-06-19,2025,6,Junho,2025-06,T2,Quinta,19,16:15,16,Tarde,Sundae,Caramelo,1,8.23,8.23,8.23,8.23,Fonseca,SC,App,True,Com Promocao,CLI7016,True,6,False,False,False,True
38626,2025-03-09,2025,3,Marco,2025-03,T1,Domingo,9,08:15,8,Manha,Casquinha,Açaí,3,41.31,41.31,13.77,13.77,Cassiano Da Serra,PE,App,False,Sem Promocao,CLI6547,True,5,False,False,False,True
38627,2025-08-09,2025,8,Agosto,2025-08,T3,Sabado,9,12:00,12,Tarde,Casquinha,Cookies,1,10.12,10.12,10.12,10.12,Jesus Da Serra,MG,App,False,Sem Promocao,CLI2954,True,6,False,False,False,True
38628,2025-07-19,2025,7,Julho,2025-07,T3,Sabado,19,08:15,8,Manha,Picolé,Açaí,1,7.33,7.33,7.33,7.33,Guerra Dos Dourados,SE,Parceiro,False,Sem Promocao,CLI7281,True,8,False,False,False,True
38629,2025-06-05,2025,6,Junho,2025-06,T2,Quinta,5,18:00,18,Noite,Casquinha,Menta,3,35.1,35.1,11.7,11.7,Pinto,PB,Loja Física,False,Sem Promocao,CLI6040,True,3,False,False,False,True
38630,2025-03-25,2025,3,Marco,2025-03,T1,Terca,25,21:15,21,Noite,Sundae,Açaí,4,37.48,37.48,9.37,9.37,Nogueira,GO,App,True,Com Promocao,CLI5018,True,10,False,False,False,True
38631,2025-03-30,2025,3,Marco,2025-03,T1,Domingo,30,15:45,15,Tarde,Casquinha,Caramelo,2,17.49,17.49,8.74,8.74,Da Rocha,AP,Loja Física,True,Com Promocao,CLI6005,True,8,False,False,False,True
38632,2025-07-10,2025,7,Julho,2025-07,T3,Quinta,10,20:15,20,Noite,Sundae,Cookies,2,19.66,19.66,9.83,9.83,Moreira,AC,Loja Física,False,Sem Promocao,CLI1169,True,5,False,False,False,True
38633,2025-08-16,2025,8,Agosto,2025-08,T3,Sabado,16,12:30,12,Tarde,Casquinha,Açaí,1,11.14,11.14,11.14,11.14,Abreu,SE,App,False,Sem Promocao,CLI8778,True,5,False,False,False,True
38634,2025-02-20,2025,2,Fevereiro,2025-02,T1,Quinta,20,13:30,13,Tarde,Casquinha,Caramelo,5,47.34,47.34,9.47,9.47,Machado,PR,App,True,Com Promocao,CLI2552,True,6,False,False,False,True
38635,2025-03-23,2025,3,Marco,2025-03,T1,Domingo,23,18:15,18,Noite,Milkshake,Açaí,4,24.69,24.69,6.17,6.17,Casa Grande,AM,Parceiro,True,Com Promocao,CLI9488,True,6,False,False,False,True
38636,2025-05-22,2025,5,Maio,2025-05,T2,Quinta,22,20:00,20,Noite,Sundae,Açaí,3,22.03,22.03,7.34,7.34,Cirino,ES,App,True,Com Promocao,CLI5903,True,7,False,False,False,True
38638,2025-02-28,2025,2,Fevereiro,2025-02,T1,Sexta,28,20:45,20,Noite,Casquinha,Limão,4,46.96,46.96,11.74,11.74,Da Mota,PI,Parceiro,False,Sem Promocao,CLI4841,True,5,False,False,False,True
38639,2025-07-06,2025,7,Julho,2025-07,T3,Domingo,6,15:15,15,Tarde,Sundae,Cookies,1,7.42,7.42,7.42,7.42,Pires,AM,App,False,Sem Promocao,CLI9908,True,9,False,False,False,True
38640,2025-05-31,2025,5,Maio,2025-05,T2,Sabado,31,13:45,13,Tarde,Casquinha,Baunilha,3,29.91,29.91,9.97,9.97,Novaes Do Campo,GO,Parceiro,False,Sem Promocao,CLI3424,True,9,False,False,False,True
38641,2025-05-25,2025,5,Maio,2025-05,T2,Domingo,25,17:30,17,Tarde,Sundae,Morango,4,32.4,32.4,8.1,8.1,Nogueira De Novaes,PR,App,False,Sem Promocao,CLI1968,True,7,False,False,False,True
38642,2025-03-22,2025,3,Marco,2025-03,T1,Sabado,22,14:30,14,Tarde,Milkshake,Morango,4,29.04,29.04,7.26,7.26,Silveira Das Pedras,PA,Loja Física,False,Sem Promocao,CLI2317,True,9,False,False,False,True
38643,2025-03-10,2025,3,Marco,2025-03,T1,Segunda,10,09:45,9,Manha,Picolé,Limão,1,7.49,7.49,7.49,7.49,Souza,PR,Loja Física,False,Sem Promocao,CLI7391,True,7,False,False,False,True
38645,2025-03-20,2025,3,Marco,2025-03,T1,Quinta,20,13:00,13,Tarde,Pote,Menta,1,14.01,14.01,14.01,14.01,Alves Da Prata,PE,Loja Física,False,Sem Promocao,CLI4269,True,6,False,False,False,True
38646,2025-05-22,2025,5,Maio,2025-05,T2,Quinta,22,14:30,14,Tarde,Pote,Menta,4,37.68,37.68,9.42,9.42,Sá,PR,Loja Física,True,Com Promocao,CLI9796,True,6,False,False,False,True
38647,2025-07-22,2025,7,Julho,2025-07,T3,Terca,22,22:00,22,Noite,Milkshake,Chocolate,2,24.63,24.63,12.32,12.32,Das Neves Alegre,PE,Parceiro,True,Com Promocao,CLI3687,True,5,False,False,False,True
38648,2025-05-26,2025,5,Maio,2025-05,T2,Segunda,26,10:00,10,Manha,Milkshake,Menta,4,45.15,45.15,11.29,11.29,Carvalho Das Pedras,AM,App,True,Com Promocao,CLI3846,True,3,False,False,False,True
38649,2025-06-11,2025,6,Junho,2025-06,T2,Quarta,11,16:30,16,Tarde,Casquinha,Açaí,3,39.43,39.43,13.14,13.14,Da Mota,TO,Loja Física,True,Com Promocao,CLI6930,True,5,False,False,False,True
38650,2025-02-23,2025,2,Fevereiro,2025-02,T1,Domingo,23,08:15,8,Manha,Pote,Limão,5,26.06,26.06,5.21,5.21,Casa Grande,CE,Parceiro,True,Com Promocao,CLI6591,True,4,False,False,False,True
38651,2025-07-06,2025,7,Julho,2025-07,T3,Domingo,6,16:00,16,Tarde,Sundae,Baunilha,3,27.61,27.61,9.2,9.2,Duarte Do Campo,RO,Loja Física,True,Com Promocao,CLI4154,True,5,False,False,False,True
38652,2025-02-22,2025,2,Fevereiro,2025-02,T1,Sabado,22,08:15,8,Manha,Casquinha,Baunilha,4,18.35,18.35,4.59,4.59,Vieira,RO,App,True,Com Promocao,CLI3910,True,11,False,False,False,True
38653,2025-06-10,2025,6,Junho,2025-06,T2,Terca,10,08:30,8,Manha,Pote,Morango,5,46.99,46.99,9.4,9.4,Da Cruz Do Sul,AM,Loja Física,True,Com Promocao,CLI7463,True,10,False,False,False,True
38654,2025-07-27,2025,7,Julho,2025-07,T3,Domingo,27,16:00,16,Tarde,Picolé,Menta,3,29.1,29.1,9.7,9.7,Moraes De Minas,CE,Loja Física,False,Sem Promocao,CLI6703,True,2,False,False,False,True
38655,2025-04-17,2025,4,Abril,2025-04,T2,Quinta,17,09:00,9,Manha,Picolé,Cookies,4,16.51,16.51,4.13,4.13,Rios,PR,App,True,Com Promocao,CLI9248,True,8,False,False,False,True
38656,2025-05-22,2025,5,Maio,2025-05,T2,Quinta,22,18:45,18,Noite,Pote,Caramelo,5,24.45,24.45,4.89,4.89,Cirino,PB,App,True,Com Promocao,CLI6080,True,4,False,False,False,True
38657,2025-05-02,2025,5,Maio,2025-05,T2,Sexta,2,11:00,11,Manha,Milkshake,Açaí,5,72.15,72.15,14.43,14.43,Caldeira De Campos,DF,Parceiro,False,Sem Promocao,CLI1317,True,5,False,False,False,True
38658,2025-05-03,2025,5,Maio,2025-05,T2,Sabado,3,16:00,16,Tarde,Sundae,Açaí,2,23.1,23.1,11.55,11.55,Vargas De Pastor,CE,Loja Física,False,Sem Promocao,CLI6491,True,7,False,False,False,True
38659,2025-02-25,2025,2,Fevereiro,2025-02,T1,Terca,25,08:00,8,Manha,Milkshake,Morango,1,5.48,5.48,5.48,5.48,Pinto,AM,App,False,Sem Promocao,CLI2442,True,9,False,False,False,True
38660,2025-05-18,2025,5,Maio,2025-05,T2,Domingo,18,15:00,15,Tarde,Milkshake,Menta,5,57.8,57.8,11.56,11.56,Ribeiro Do Amparo,PB,Loja Física,False,Sem Promocao,CLI8482,True,11,False,False,False,True
38661,2025-07-15,2025,7,Julho,2025-07,T3,Terca,15,14:30,14,Tarde,Milkshake,Cookies,3,15.05,15.05,5.02,5.02,Lopes Da Mata,AM,App,True,Com Promocao,CLI9554,True,13,False,False,False,True
38662,2025-07-28,2025,7,Julho,2025-07,T3,Segunda,28,12:45,12,Tarde,Casquinha,Limão,4,32.29,32.29,8.07,8.07,Da Paz,TO,App,True,Com Promocao,CLI1710,True,5,False,False,False,True
38663,2025-06-01,2025,6,Junho,2025-06,T2,Domingo,1,11:45,11,Manha,Casquinha,Limão,3,29.28,29.28,9.76,9.76,Carvalho,RN,App,False,Sem Promocao,CLI8481,True,6,False,False,False,True
38664,2025-04-15,2025,4,Abril,2025-04,T2,Terca,15,16:45,16,Tarde,Pote,Menta,4,34.13,34.13,8.53,8.53,Da Costa,RR,Parceiro,True,Com Promocao,CLI2387,True,7,False,False,False,True
38665,2025-07-13,2025,7,Julho,2025-07,T3,Domingo,13,17:30,17,Tarde,Pote,Caramelo,5,62.45,62.45,12.49,12.49,Albuquerque Do Galho,AC,App,False,Sem Promocao,CLI4714,True,4,False,False,False,True
38666,2025-07-09,2025,7,Julho,2025-07,T3,Quarta,9,12:00,12,Tarde,Picolé,Chocolate,1,7.33,7.33,7.33,7.33,Caldeira Da Prata,ES,Parceiro,True,Com Promocao,CLI5646,True,6,False,False,False,True
38667,2025-08-18,2025,8,Agosto,2025-08,T3,Segunda,18,19:45,19,Noite,Picolé,Cookies,2,15.62,15.62,7.81,7.81,Sampaio,TO,Parceiro,False,Sem Promocao,CLI7524,True,8,False,False,False,True
38668,2025-04-09,2025,4,Abril,2025-04,T2,Quarta,9,12:00,12,Tarde,Casquinha,Baunilha,1,14.15,14.15,14.15,14.15,Pacheco,BA,Loja Física,False,Sem Promocao,CLI9413,True,6,False,False,False,True
38669,2025-04-13,2025,4,Abril,2025-04,T2,Domingo,13,18:45,18,Noite,Picolé,Menta,4,43.44,43.44,10.86,10.86,Silveira Alegre,AM,App,False,Sem Promocao,CLI7883,True,6,False,False,False,True
38671,2025-04-19,2025,4,Abril,2025-04,T2,Sabado,19,18:45,18,Noite,Pote,Chocolate,3,33.12,33.12,11.04,11.04,Viana Do Amparo,ES,Loja Física,False,Sem Promocao,CLI5286,True,9,False,False,False,True
38672,2025-04-11,2025,4,Abril,2025-04,T2,Sexta,11,13:15,13,Tarde,Milkshake,Limão,2,19.21,19.21,9.6,9.6,Pinto,AP,Parceiro,True,Com Promocao,CLI9963,True,4,False,False,False,True
38673,2025-03-16,2025,3,Marco,2025-03,T1,Domingo,16,17:15,17,Tarde,Sundae,Menta,1,5.56,5.56,5.56,5.56,Sampaio Da Serra,BA,Loja Física,True,Com Promocao,CLI5306,True,4,False,False,False,True
38674,2025-05-05,2025,5,Maio,2025-05,T2,Segunda,5,13:45,13,Tarde,Sundae,Morango,5,59.82,59.82,11.96,11.96,Pacheco Grande,DF,App,True,Com Promocao,CLI2088,True,6,False,False,False,True
38675,2025-05-13,2025,5,Maio,2025-05,T2,Terca,13,09:15,9,Manha,Picolé,Caramelo,4,32.92,32.92,8.23,8.23,Cassiano,RO,Parceiro,False,Sem Promocao,CLI1429,True,7,False,False,False,True
38676,2025-05-26,2025,5,Maio,2025-05,T2,Segunda,26,08:00,8,Manha,Casquinha,Limão,2,19.26,19.26,9.63,9.63,Oliveira,DF,App,False,Sem Promocao,CLI9426,True,8,False,False,False,True
38677,2025-04-15,2025,4,Abril,2025-04,T2,Terca,15,18:15,18,Noite,Casquinha,Menta,5,66.19,66.19,13.24,13.24,Viana,RN,Loja Física,True,Com Promocao,CLI6335,True,6,False,False,False,True
38678,2025-07-13,2025,7,Julho,2025-07,T3,Domingo,13,13:30,13,Tarde,Pote,Limão,3,36.0,36.0,12.0,12.0,Sales De Minas,PA,Loja Física,False,Sem Promocao,CLI6760,True,9,False,False,False,True
38679,2025-07-14,2025,7,Julho,2025-07,T3,Segunda,14,17:00,17,Tarde,Casquinha,Chocolate,3,14.56,14.56,4.85,4.85,Pinto,RO,Parceiro,True,Com Promocao,CLI9965,True,6,False,False,False,True
38680,2025-02-26,2025,2,Fevereiro,2025-02,T1,Quarta,26,19:45,19,Noite,Sundae,Açaí,1,12.61,12.61,12.61,12.61,Gomes De Cavalcante,SE,App,False,Sem Promocao,CLI2007,True,2,False,False,False,True
38681,2025-09-02,2025,9,Setembro,2025-09,T3,Terca,2,15:15,15,Tarde,Picolé,Açaí,2,21.18,21.18,10.59,10.59,Da Cruz Do Galho,SC,Loja Física,True,Com Promocao,CLI9386,True,6,False,False,False,True
38682,2025-05-28,2025,5,Maio,2025-05,T2,Quarta,28,14:30,14,Tarde,Sundae,Limão,2,14.47,14.47,7.24,7.24,Rios,RN,Loja Física,True,Com Promocao,CLI3444,True,5,False,False,False,True
38683,2025-04-04,2025,4,Abril,2025-04,T2,Sexta,4,11:15,11,Manha,Milkshake,Chocolate,5,28.95,28.95,5.79,5.79,Pacheco De Ribeiro,DF,App,False,Sem Promocao,CLI5828,True,7,False,False,False,True
38684,2025-04-14,2025,4,Abril,2025-04,T2,Segunda,14,16:00,16,Tarde,Sundae,Caramelo,1,14.92,14.92,14.92,14.92,Camargo De Fogaça,RO,Parceiro,False,Sem Promocao,CLI6810,True,8,False,False,False,True
38685,2025-07-21,2025,7,Julho,2025-07,T3,Segunda,21,22:45,22,Noite,Pote,Caramelo,2,21.0,21.0,10.5,10.5,Da Costa,RN,App,False,Sem Promocao,CLI7578,True,10,False,False,False,True
38686,2025-03-09,2025,3,Marco,2025-03,T1,Domingo,9,15:45,15,Tarde,Sundae,Limão,2,23.88,23.88,11.94,11.94,Moreira Alegre,SC,Parceiro,False,Sem Promocao,CLI6671,True,8,False,False,False,True
38687,2025-05-28,2025,5,Maio,2025-05,T2,Quarta,28,16:00,16,Tarde,Milkshake,Morango,1,5.67,5.67,5.67,5.67,Vieira Verde,BA,Loja Física,True,Com Promocao,CLI5235,True,8,False,False,False,True
38688,2025-08-04,2025,8,Agosto,2025-08,T3,Segunda,4,12:30,12,Tarde,Sundae,Açaí,1,5.94,5.94,5.94,5.94,Moraes,PI,Loja Física,True,Com Promocao,CLI3711,True,6,False,False,False,True
38689,2025-06-21,2025,6,Junho,2025-06,T2,Sabado,21,22:00,22,Noite,Milkshake,Caramelo,4,23.11,23.11,5.78,5.78,Da Rocha,AC,Parceiro,True,Com Promocao,CLI7005,True,8,False,False,False,True
38690,2025-03-28,2025,3,Marco,2025-03,T1,Sexta,28,20:00,20,Noite,Pote,Cookies,4,39.76,39.76,9.94,9.94,Borges Dos Dourados,PA,App,False,Sem Promocao,CLI8834,True,8,False,False,False,True
38691,2025-03-06,2025,3,Marco,2025-03,T1,Quinta,6,12:00,12,Tarde,Pote,Chocolate,5,42.9,42.9,8.58,8.58,Cavalcanti Verde,AL,Parceiro,False,Sem Promocao,CLI4483,True,8,False,False,False,True
38692,2025-06-10,2025,6,Junho,2025-06,T2,Terca,10,22:00,22,Noite,Milkshake,Cookies,3,15.96,15.96,5.32,5.32,Jesus Das Pedras,SC,Loja Física,False,Sem Promocao,CLI3148,True,7,False,False,False,True
38693,2025-07-14,2025,7,Julho,2025-07,T3,Segunda,14,10:45,10,Manha,Pote,Menta,1,5.85,5.85,5.85,5.85,Fernandes,MS,Parceiro,True,Com Promocao,CLI1585,True,3,False,False,False,True
38694,2025-05-25,2025,5,Maio,2025-05,T2,Domingo,25,15:30,15,Tarde,Milkshake,Baunilha,3,19.05,19.05,6.35,6.35,Borges Do Norte,DF,Loja Física,True,Com Promocao,CLI3821,True,7,False,False,False,True
38695,2025-08-12,2025,8,Agosto,2025-08,T3,Terca,12,22:00,22,Noite,Casquinha,Chocolate,1,11.49,11.49,11.49,11.49,Brito De Ribeiro,SE,App,False,Sem Promocao,CLI4239,True,7,False,False,False,True
38696,2025-05-30,2025,5,Maio,2025-05,T2,Sexta,30,10:00,10,Manha,Sundae,Açaí,2,25.82,25.82,12.91,12.91,Novais De Cavalcante,BA,Parceiro,False,Sem Promocao,CLI5935,True,8,False,False,False,True
38697,2025-02-24,2025,2,Fevereiro,2025-02,T1,Segunda,24,21:15,21,Noite,Pote,Cookies,3,15.93,15.93,5.31,5.31,Fernandes,RN,Parceiro,False,Sem Promocao,CLI1413,True,6,False,False,False,True
38698,2025-07-18,2025,7,Julho,2025-07,T3,Sexta,18,19:30,19,Noite,Milkshake,Chocolate,5,49.53,49.53,9.91,9.91,Campinas,MG,Loja Física,True,Com Promocao,CLI4408,True,10,False,False,False,True
38699,2025-06-11,2025,6,Junho,2025-06,T2,Quarta,11,09:45,9,Manha,Milkshake,Cookies,2,13.06,13.06,6.53,6.53,Nunes De Gonçalves,TO,Parceiro,False,Sem Promocao,CLI3095,True,6,False,False,False,True
38700,2025-08-10,2025,8,Agosto,2025-08,T3,Domingo,10,16:30,16,Tarde,Sundae,Chocolate,3,33.12,33.12,11.04,11.04,Leão De Da Rosa,PR,Loja Física,False,Sem Promocao,CLI4785,True,4,False,False,False,True
38701,2025-02-28,2025,2,Fevereiro,2025-02,T1,Sexta,28,11:45,11,Manha,Pote,Açaí,3,16.21,16.21,5.4,5.4,Porto De Minas,AC,Loja Física,True,Com Promocao,CLI1712,True,9,False,False,False,True
38702,2025-05-22,2025,5,Maio,2025-05,T2,Quinta,22,18:45,18,Noite,Milkshake,Menta,4,24.24,24.24,6.06,6.06,Campinas,PB,App,False,Sem Promocao,CLI2368,True,6,False,False,False,True
38703,2025-04-12,2025,4,Abril,2025-04,T2,Sabado,12,16:30,16,Tarde,Pote,Chocolate,4,21.05,21.05,5.26,5.26,Aragão Alegre,RN,Parceiro,True,Com Promocao,CLI4786,True,3,False,False,False,True
38704,2025-05-29,2025,5,Maio,2025-05,T2,Quinta,29,22:30,22,Noite,Milkshake,Caramelo,3,36.66,36.66,12.22,12.22,Moraes,GO,App,False,Sem Promocao,CLI3444,True,5,False,False,False,True
38705,2025-05-22,2025,5,Maio,2025-05,T2,Quinta,22,10:30,10,Manha,Milkshake,Menta,5,33.75,33.75,6.75,6.75,Leão,MA,Parceiro,False,Sem Promocao,CLI5768,True,10,False,False,False,True
38706,2025-04-11,2025,4,Abril,2025-04,T2,Sexta,11,09:15,9,Manha,Casquinha,Baunilha,1,12.14,12.14,12.14,12.14,Da Paz,PA,App,False,Sem Promocao,CLI7626,True,11,False,False,False,True
38707,2025-04-30,2025,4,Abril,2025-04,T2,Quarta,30,09:00,9,Manha,Picolé,Cookies,3,13.5,13.5,4.5,4.5,Moreira,MA,Parceiro,True,Com Promocao,CLI3014,True,4,False,False,False,True
38708,2025-08-13,2025,8,Agosto,2025-08,T3,Quarta,13,15:00,15,Tarde,Sundae,Cookies,2,11.74,11.74,5.87,5.87,Da Mata Da Mata,BA,Loja Física,True,Com Promocao,CLI7617,True,6,False,False,False,True
38709,2025-08-05,2025,8,Agosto,2025-08,T3,Terca,5,08:45,8,Manha,Pote,Menta,1,10.82,10.82,10.82,10.82,Da Costa,TO,Parceiro,False,Sem Promocao,CLI3610,True,8,False,False,False,True
38710,2025-06-20,2025,6,Junho,2025-06,T2,Sexta,20,08:15,8,Manha,Picolé,Morango,5,35.89,35.89,7.18,7.18,Mendes,BA,App,True,Com Promocao,CLI3279,True,5,False,False,False,True
38711,2025-02-26,2025,2,Fevereiro,2025-02,T1,Quarta,26,08:45,8,Manha,Sundae,Limão,1,13.44,13.44,13.44,13.44,Ribeiro,RS,App,False,Sem Promocao,CLI6967,True,9,False,False,False,True
38712,2025-05-13,2025,5,Maio,2025-05,T2,Terca,13,15:15,15,Tarde,Picolé,Morango,1,6.13,6.13,6.13,6.13,Almeida Das Pedras,PR,App,True,Com Promocao,CLI6372,True,7,False,False,False,True
38713,2025-03-21,2025,3,Marco,2025-03,T1,Sexta,21,14:15,14,Tarde,Casquinha,Cookies,3,15.96,15.96,5.32,5.32,Borges,RJ,App,False,Sem Promocao,CLI1953,True,10,False,False,False,True
38715,2025-08-14,2025,8,Agosto,2025-08,T3,Quinta,14,11:45,11,Manha,Sundae,Baunilha,5,50.63,50.63,10.13,10.13,Correia Grande,TO,Loja Física,True,Com Promocao,CLI3420,True,4,False,False,False,True
38716,2025-07-11,2025,7,Julho,2025-07,T3,Sexta,11,15:30,15,Tarde,Pote,Açaí,4,27.2,27.2,6.8,6.8,Pereira,RO,App,True,Com Promocao,CLI2525,True,8,False,False,False,True
38717,2025-04-03,2025,4,Abril,2025-04,T2,Quinta,3,19:45,19,Noite,Milkshake,Baunilha,2,22.9,22.9,11.45,11.45,Mendes De Silveira,PR,Loja Física,False,Sem Promocao,CLI2484,True,8,False,False,False,True
38718,2025-04-04,2025,4,Abril,2025-04,T2,Sexta,4,21:30,21,Noite,Picolé,Menta,4,38.8,38.8,9.7,9.7,Da Cruz,RN,App,False,Sem Promocao,CLI7481,True,7,False,False,False,True
38719,2025-04-15,2025,4,Abril,2025-04,T2,Terca,15,14:45,14,Tarde,Milkshake,Baunilha,1,9.53,9.53,9.53,9.53,Guerra,AL,Parceiro,False,Sem Promocao,CLI8536,True,9,False,False,False,True
38720,2025-08-20,2025,8,Agosto,2025-08,T3,Quarta,20,21:45,21,Noite,Pote,Caramelo,2,29.18,29.18,14.59,14.59,Da Cunha Dos Dourados,MA,Parceiro,False,Sem Promocao,CLI4361,True,6,False,False,False,True
38721,2025-05-05,2025,5,Maio,2025-05,T2,Segunda,5,19:15,19,Noite,Casquinha,Cookies,2,12.9,12.9,6.45,6.45,Brito,RS,Parceiro,False,Sem Promocao,CLI7704,True,12,False,False,False,True
38722,2025-06-08,2025,6,Junho,2025-06,T2,Domingo,8,17:15,17,Tarde,Picolé,Cookies,2,27.58,27.58,13.79,13.79,Câmara De Correia,MG,App,True,Com Promocao,CLI5679,True,8,False,False,False,True
38723,2025-02-25,2025,2,Fevereiro,2025-02,T1,Terca,25,17:00,17,Tarde,Pote,Açaí,5,48.3,48.3,9.66,9.66,Rezende,RJ,App,False,Sem Promocao,CLI1049,True,3,False,False,False,True
38724,2025-02-22,2025,2,Fevereiro,2025-02,T1,Sabado,22,17:00,17,Tarde,Casquinha,Açaí,2,14.22,14.22,7.11,7.11,Abreu,PR,Parceiro,True,Com Promocao,CLI9447,True,7,False,False,False,True
38725,2025-04-21,2025,4,Abril,2025-04,T2,Segunda,21,08:00,8,Manha,Sundae,Açaí,4,59.36,59.36,14.84,14.84,Carvalho Das Pedras,MS,Parceiro,False,Sem Promocao,CLI2333,True,7,False,False,False,True
38726,2025-03-20,2025,3,Marco,2025-03,T1,Quinta,20,10:00,10,Manha,Pote,Caramelo,3,19.32,19.32,6.44,6.44,Machado,RO,App,False,Sem Promocao,CLI4557,True,7,False,False,False,True
38727,2025-04-16,2025,4,Abril,2025-04,T2,Quarta,16,11:30,11,Manha,Casquinha,Chocolate,1,8.73,8.73,8.73,8.73,Jesus,PA,Loja Física,False,Sem Promocao,CLI5696,True,5,False,False,False,True
38728,2025-06-13,2025,6,Junho,2025-06,T2,Sexta,13,11:15,11,Manha,Picolé,Caramelo,4,51.08,51.08,12.77,12.77,Campos,RN,Loja Física,False,Sem Promocao,CLI7469,True,9,False,False,False,True
38729,2025-06-04,2025,6,Junho,2025-06,T2,Quarta,4,08:15,8,Manha,Sundae,Açaí,5,30.2,30.2,6.04,6.04,Garcia,AL,Loja Física,False,Sem Promocao,CLI9320,True,4,False,False,False,True
38730,2025-06-01,2025,6,Junho,2025-06,T2,Domingo,1,19:30,19,Noite,Sundae,Baunilha,1,10.04,10.04,10.04,10.04,Martins De Sousa,SC,Loja Física,True,Com Promocao,CLI5625,True,4,False,False,False,True
38731,2025-07-24,2025,7,Julho,2025-07,T3,Quinta,24,09:00,9,Manha,Milkshake,Baunilha,4,18.81,18.81,4.7,4.7,Da Mata Alegre,PR,Parceiro,True,Com Promocao,CLI7960,True,5,False,False,False,True
38732,2025-07-29,2025,7,Julho,2025-07,T3,Terca,29,11:30,11,Manha,Picolé,Caramelo,1,4.82,4.82,4.82,4.82,Sales Grande,PA,App,True,Com Promocao,CLI2989,True,7,False,False,False,True
38733,2025-04-15,2025,4,Abril,2025-04,T2,Terca,15,22:30,22,Noite,Milkshake,Chocolate,4,46.05,46.05,11.51,11.51,Campinas,AP,App,True,Com Promocao,CLI3443,True,3,False,False,False,True
38734,2025-03-24,2025,3,Marco,2025-03,T1,Segunda,24,16:15,16,Tarde,Milkshake,Caramelo,4,39.48,39.48,9.87,9.87,Da Conceição,DF,Parceiro,False,Sem Promocao,CLI7201,True,6,False,False,False,True
38735,2025-03-17,2025,3,Marco,2025-03,T1,Segunda,17,12:15,12,Tarde,Sundae,Baunilha,4,38.94,38.94,9.74,9.74,Silveira De Das Neves,PE,App,True,Com Promocao,CLI9023,True,8,False,False,False,True
38736,2025-06-15,2025,6,Junho,2025-06,T2,Domingo,15,22:45,22,Noite,Picolé,Açaí,2,16.69,16.69,8.35,8.35,Martins,PE,App,True,Com Promocao,CLI1306,True,9,False,False,False,True
38737,2025-06-12,2025,6,Junho,2025-06,T2,Quinta,12,18:00,18,Noite,Casquinha,Baunilha,4,29.52,29.52,7.38,7.38,Cardoso,GO,App,False,Sem Promocao,CLI7647,True,8,False,False,False,True
38738,2025-03-11,2025,3,Marco,2025-03,T1,Terca,11,08:15,8,Manha,Milkshake,Chocolate,4,29.54,29.54,7.38,7.38,Borges De Minas,RN,Parceiro,True,Com Promocao,CLI7375,True,4,False,False,False,True
38739,2025-08-17,2025,8,Agosto,2025-08,T3,Domingo,17,10:30,10,Manha,Casquinha,Limão,3,19.95,19.95,6.65,6.65,Freitas Alegre,AC,Loja Física,True,Com Promocao,CLI9891,True,5,False,False,False,True
38740,2025-05-21,2025,5,Maio,2025-05,T2,Quarta,21,19:30,19,Noite,Casquinha,Menta,4,31.91,31.91,7.98,7.98,Oliveira Verde,ES,Parceiro,True,Com Promocao,CLI4479,True,6,False,False,False,True
