ID_Transacao,Data,Hora,Tipo_Sorvete,Sabor,Quantidade,Valor_Total,Cidade,Estado,Canal_Venda,Promocao,ID_Cliente
45311,2025-08-13,18:30,Pote,Baunilha,1,12.13,Monteiro,TO,Parceiro,False,CLI4703
45312,2025-04-21,11:45,Sundae,Chocolate,4,47.2,Peixoto de Araújo,DF,Parceiro,False,CLI2487
45313,2025-03-18,8:15,Milkshake,Açaí,5,37.5,Campinas,AP,App,False,CLI3649
45314,2025-04-29,11:00,Pote,Caramelo,1,11.3,Brito dos Dourados,PB,Loja Física,False,CLI8044
45315,2025-06-09,10:45,Picolé,Cookies,2,15.44,da Costa Paulista,ES,Loja Física,False,CLI4193
45316,2025-08-14,14:00,Picolé,Caramelo,5,55.75,Garcia,AP,Loja Física,False,CLI1589
45317,2025-04-03,10:30,Sundae,Morango,4,35.59,Ribeiro de Teixeira,GO,App,True,CLI9623
45318,2025-07-23,20:00,Milkshake,Limão,5,43.92,Campinas,PA,Loja Física,True,CLI2462
45319,2025-05-21,12:00,Sundae,Limão,5,39.65,da Cunha do Norte,RO,Loja Física,False,CLI9044
45320,2025-02-25,12:00,Milkshake,Morango,4,55.6,Novaes,PB,Loja Física,False,CLI9683
45321,2025-08-18,8:15,Casquinha,Menta,3,25.08,Leão,RO,Loja Física,False,CLI6417
45322,2025-03-23,11:15,Casquinha,Açaí,1,11.22,da Rosa,BA,Loja Física,True,CLI3898
45323,2025-05-28,22:15,Picolé,Caramelo,3,29.97,Lima do Galho,SC,Parceiro,False,CLI2966
45324,2025-05-14,20:15,Casquinha,Chocolate,5,66.5,Martins,MS,Loja Física,False,CLI4165
45325,2025-04-25,15:15,Picolé,Limão,3,34.44,Duarte,BA,Parceiro,False,CLI6096
45326,2025-06-18,11:15,Picolé,Baunilha,5,42.72,Barbosa de Gonçalves,DF,App,True,CLI9448
45327,2025-03-07,15:15,Pote,Açaí,1,7.93,Caldeira de Pires,MA,App,False,CLI1835
45328,2025-05-04,16:45,Milkshake,Limão,1,6.24,Silva,BA,App,False,CLI2051
45329,2025-04-07,13:00,Pote,Cookies,-1,-13.07,Cavalcanti de Andrade,RJ,Loja Física,False,CLI6874
45330,2025-06-11,16:45,Sundae,Limão,5,26.33,Nunes de Mendonça,PA,App,True,CLI9251
45331,2025-06-02,15:30,Casquinha,Baunilha,3,20.94,Ferreira,PE,Loja Física,False,CLI5802
45332,2025-08-08,12:30,Sundae,Menta,5,68.1,Martins,RN,Parceiro,False,CLI8154
45333,2025-08-18,20:00,Pote,Baunilha,3,16.29,Montenegro,AL,Parceiro,False,CLI3406
45334,2025-06-08,20:30,Milkshake,Caramelo,5,47.15,Barros de Vasconcelos,ES,App,False,CLI5328
45335,2025-08-14,9:45,Pote,Açaí,3,18.37,Sales de da Conceição,PE,App,True,CLI1132
45336,2025-02-26,17:00,Milkshake,Caramelo,4,36.44,Campinas,PR,Parceiro,False,CLI5426
45337,2025-07-15,8:30,Sundae,Cookies,3,23.8,Lima,MS,Parceiro,True,CLI5505
45338,2025-06-20,21:45,Milkshake,Menta,5,67.85,Garcia,AL,Loja Física,False,CLI9782
45339,2025-07-31,20:15,Sundae,Caramelo,1,5.52,Martins,SC,Parceiro,False,CLI6621
45340,2025-08-14,21:30,Pote,Cookies,5,65.77,Rios de da Cunha,MS,App,True,CLI7983
45341,2025-07-18,16:30,Picolé,Cookies,1,7.92,da Paz,RJ,App,True,CLI5713
45342,2025-05-08,8:15,Pote,Baunilha,1,9.83,Martins Alegre,RS,Loja Física,False,CLI3494
45343,2025-07-06,17:00,Pote,Limão,5,36.3,Pimenta de Vargas,RO,Loja Física,True,CLI6681
45344,2025-07-18,14:15,Sundae,Menta,3,26.88,Lopes de Minas,SC,App,True,CLI2785
45345,2025-06-13,15:00,Sundae,Menta,1,7.13,Farias de Minas,TO,Parceiro,True,CLI7087
45346,2025-03-05,8:15,Pote,Menta,4,30.25,Camargo do Galho,AP,App,True,CLI6628
45347,2025-06-29,17:15,Pote,Baunilha,4,31.84,Porto de Teixeira,TO,Parceiro,False,CLI3625
45348,2025-07-31,19:30,Sundae,Baunilha,3,16.86,Vargas,MS,Parceiro,False,CLI2525
45349,2025-05-26,19:15,Milkshake,Limão,3,19.71,Santos,RO,App,True,CLI5050
45350,2025-08-08,18:00,Milkshake,Morango,3,42.21,Campinas,PI,App,False,CLI4966
45351,2025-08-08,22:15,Sundae,Chocolate,2,29.38,Montenegro do Oeste,RR,Loja Física,False,CLI2584
45352,2025-08-19,10:15,Pote,Caramelo,3,29.14,Jesus,SP,App,True,CLI7626
45353,2025-06-09,15:45,Sundae,Limão,3,39.81,Rodrigues Paulista,AC,Parceiro,False,CLI9505
45354,2025-06-16,17:45,Milkshake,Chocolate,6,26.53,Campinas,DF,App,True,CLI1810
45355,2025-06-25,20:45,Sundae,Menta,1,5.13,Nunes,PB,Parceiro,True,CLI5859
45356,2025-06-03,18:45,Picolé,Cookies,4,45.24,Sampaio,MG,App,False,CLI7641
45357,2025-08-04,20:00,Casquinha,Limão,3,32.35,Marques de Minas,PR,Parceiro,True,CLI3406
45358,2025-03-15,10:00,Pote,Morango,5,28.56,Almeida de Cavalcanti,CE,Parceiro,True,CLI4515
45359,2025-05-11,20:30,Milkshake,Menta,2,19.4,da Rosa,MG,Parceiro,True,CLI9391
45360,2025-04-07,15:15,Casquinha,Chocolate,3,16.23,Brito,MS,Parceiro,True,CLI8860
45361,2025-05-01,13:00,Sundae,Açaí,2,28.06,Cassiano,SC,App,False,CLI2430
45362,2025-03-03,15:15,Milkshake,Caramelo,4,29.4,Azevedo do Norte,PA,Loja Física,False,CLI7616
45363,2025-03-22,8:30,Pote,Baunilha,1,6.71,Barros,TO,Loja Física,False,CLI6400
45364,2025-03-21,10:00,Casquinha,Chocolate,5,50.44,Carvalho,AP,Loja Física,True,CLI9219
45365,2025-06-28,20:45,Sundae,Baunilha,5,73.7,Cavalcante do Sul,MG,Loja Física,False,CLI1627
45366,2025-02-24,18:30,Sundae,Menta,2,24.12,Caldeira,MT,Loja Física,False,CLI1420
45367,2025-05-02,19:45,Sundae,Caramelo,3,24.58,Cavalcanti,PA,Parceiro,True,CLI3873
45368,2025-02-24,11:45,Milkshake,Cookies,3,27.75,Campinas,AC,Parceiro,False,CLI1239
45369,2025-08-01,22:15,Pote,Caramelo,2,14.8,Moreira Grande,AM,Loja Física,False,CLI9590
45370,2025-05-31,18:15,Pote,Baunilha,3,32.25,Cavalcanti,BA,Parceiro,False,CLI8659
45371,2025-08-16,21:00,Casquinha,Menta,4,27.36,Costa,PR,Loja Física,False,CLI3044
45372,2025-06-06,18:15,Sundae,Morango,4,55.2,Garcia,AP,Loja Física,False,CLI1617
45373,2025-03-20,8:45,Pote,Limão,2,9.6,Fonseca de Nascimento,RS,Loja Física,True,CLI8192
45374,2025-08-14,13:45,Picolé,Baunilha,5,64.85,Araújo de Goiás,RS,App,False,CLI2331
45375,2025-03-12,9:15,Sundae,Baunilha,5,46.2,Correia da Serra,PB,App,False,CLI7232
45376,2025-03-14,10:00,Sundae,Chocolate,5,53.84,Câmara,MT,App,True,CLI2838
45377,2025-05-03,17:30,Milkshake,Limão,2,12.75,Freitas da Praia,MS,App,True,CLI9010
45378,2025-02-27,8:15,Pote,Menta,3,26.63,Alves,RR,Loja Física,True,CLI1690
45379,2025-05-19,16:15,Pote,Cookies,3,31.84,Cavalcante de Ribeiro,MT,Loja Física,True,CLI3427
45380,2025-02-26,12:15,Pote,Morango,2,16.84,da Luz,CE,Loja Física,False,CLI3553
45381,2025-07-12,20:30,Milkshake,Caramelo,2,22.22,Fogaça de Goiás,BA,Loja Física,False,CLI1916
45382,2025-08-20,12:45,Milkshake,Morango,1,9.36,Andrade de Caldeira,PE,App,True,CLI1512
45383,2025-04-18,9:00,Picolé,Açaí,4,54.96,Rezende de Monteiro,SP,Parceiro,False,CLI3448
45384,2025-06-11,19:15,Milkshake,Cookies,4,56.4,Campinas,MA,Loja Física,False,CLI9958
45385,2025-07-06,17:30,Picolé,Caramelo,5,65.96,Freitas,RJ,Loja Física,True,CLI8335
45386,2025-05-14,11:30,Sundae,Açaí,5,28.3,Melo Paulista,SC,Parceiro,False,CLI2576
45387,2025-07-21,19:45,Milkshake,Morango,2,21.98,Araújo dos Dourados,TO,Loja Física,False,CLI8831
45388,2025-07-04,14:45,Sundae,Açaí,4,38.16,Cirino do Oeste,GO,Parceiro,True,CLI9993
45389,2025-05-08,8:15,Casquinha,Cookies,1,7.0,Viana de da Luz,DF,Loja Física,True,CLI1517
45390,2025-03-10,10:00,Picolé,Baunilha,3,21.87,Fernandes de Oliveira,PE,Loja Física,False,CLI3634
45391,2025-05-25,11:45,Picolé,Limão,2,13.52,Sales,PA,Loja Física,False,CLI1764
45392,2025-03-26,11:00,Casquinha,Menta,4,27.18,Moraes,RS,Parceiro,True,CLI5917
45393,2025-07-28,18:15,Sundae,Menta,3,16.08,Sampaio da Mata,SC,App,False,CLI2924
45394,2025-08-13,20:30,Milkshake,Morango,6,65.75,Campinas,MA,Loja Física,True,CLI7343
45395,2025-05-27,17:45,Picolé,Chocolate,5,70.0,Costa,AL,Loja Física,False,CLI1627
45396,2025-07-18,11:15,Pote,Limão,3,37.05,Machado,SP,App,True,CLI6431
45397,2025-04-02,15:45,Picolé,Morango,5,60.9,da Rocha,AP,App,False,CLI8324
45398,2025-08-11,10:15,Casquinha,Cookies,5,49.25,Dias da Prata,GO,Loja Física,False,CLI2963
45399,2025-02-25,12:00,Sundae,Caramelo,2,16.38,Almeida,MG,Parceiro,False,CLI3955
45400,2025-03-26,16:45,Picolé,Açaí,3,41.01,Ramos de Martins,DF,Loja Física,False,CLI9987
45401,2025-05-25,11:00,Pote,Caramelo,3,31.02,Porto do Campo,MS,Parceiro,False,CLI9012
45402,2025-06-13,22:45,Sundae,Açaí,5,55.5,Rezende dos Dourados,PA,Parceiro,False,CLI8256
45403,2025-04-01,15:15,Sundae,Menta,2,9.75,Sales,MS,Parceiro,True,CLI3469
45404,2025-03-08,22:00,Sundae,Açaí,1,4.82,da Rocha,PE,App,True,CLI4803
45405,2025-04-17,22:45,Picolé,Cookies,4,43.56,Caldeira da Mata,ES,Parceiro,False,CLI7494
45406,2025-06-09,11:15,Picolé,Menta,2,11.97,Rodrigues do Norte,PI,App,True,CLI1659
45407,2025-07-29,12:15,Milkshake,Chocolate,1,6.35,da Cunha das Flores,PI,Parceiro,True,CLI3154
45408,2025-08-04,19:15,Milkshake,Menta,2,8.2,Borges,DF,Parceiro,True,CLI9509
45409,2025-03-01,16:00,Milkshake,Caramelo,5,36.65,Sá de Nogueira,BA,Parceiro,False,CLI4855
45410,2025-08-14,16:45,Milkshake,Caramelo,3,35.69,Sales,RO,Loja Física,True,CLI7656
45411,2025-05-12,19:45,Pote,Cookies,2,25.2,da Cunha Verde,SC,Parceiro,False,CLI8703
45412,2025-06-24,12:30,Picolé,Limão,4,21.52,Siqueira do Oeste,MA,Parceiro,False,CLI5675
45413,2025-07-13,12:15,Pote,Chocolate,4,23.58,Ferreira,TO,Loja Física,True,CLI5163
45414,2025-07-07,17:45,Casquinha,Limão,1,13.35,da Cunha,TO,Parceiro,False,CLI2989
45415,2025-03-17,12:00,Casquinha,Limão,3,31.27,Albuquerque de Martins,PR,Loja Física,True,CLI5249
45416,2025-06-04,14:45,Picolé,Morango,4,26.28,Correia,RR,App,False,CLI1062
45417,2025-08-07,16:30,Picolé,Baunilha,5,65.0,Nascimento,AM,Parceiro,False,CLI8123
45418,2025-07-30,22:15,Sundae,Menta,4,33.52,Cunha de Souza,SP,Loja Física,False,CLI4724
45419,2025-06-26,13:15,Picolé,Limão,4,40.76,Jesus,SC,Parceiro,False,CLI9374
45420,2025-06-24,22:00,Pote,Morango,5,30.1,Pacheco do Galho,AP,Loja Física,False,CLI5869
45421,2025-08-08,22:30,Picolé,Menta,2,17.76,Mendonça da Mata,RS,Loja Física,False,CLI2249
45422,2025-07-10,17:15,Sundae,Menta,3,15.76,da Rocha das Pedras,ES,Loja Física,True,CLI1239
45423,2025-08-13,22:30,Sundae,Açaí,2,10.48,Montenegro,PR,App,False,CLI4532
45424,2025-04-14,22:30,Casquinha,Cookies,3,16.8,Peixoto,SP,App,True,CLI7393
45425,2025-07-27,12:00,Pote,Caramelo,1,9.36,Moreira,RJ,App,True,CLI2819
45426,2025-05-19,17:45,Casquinha,Menta,4,41.0,Melo Paulista,RO,App,False,CLI5314
45427,2025-06-19,10:30,Casquinha,Morango,5,54.75,Souza de Rocha,RJ,Parceiro,False,CLI7586
45428,2025-08-08,14:15,Picolé,Menta,3,32.91,Pastor de Fogaça,AL,Parceiro,True,CLI7085
45429,2025-05-18,16:45,Milkshake,Chocolate,5,56.31,Campinas,MS,Parceiro,True,CLI5589
45430,2025-06-24,21:00,Casquinha,Baunilha,4,38.34,Nascimento,GO,App,True,CLI4152
45431,2025-05-07,22:30,Casquinha,Caramelo,2,21.96,Câmara Alegre,ES,Parceiro,False,CLI4096
45432,2025-06-19,22:30,Milkshake,Morango,0,0.0,da Rosa,CE,Loja Física,False,CLI1176
45433,2025-03-01,20:15,Sundae,Menta,5,26.57,Dias de Rezende,AM,Loja Física,True,CLI7538
45434,2025-03-19,22:00,Pote,Caramelo,2,15.88,Freitas Verde,SP,Loja Física,True,CLI3104
45435,2025-08-01,16:30,Picolé,Baunilha,3,20.92,Montenegro,AM,Parceiro,True,CLI7209
45436,2025-07-11,16:15,Pote,Menta,2,20.64,Martins,PA,App,False,CLI4382
45437,2025-07-09,11:45,Milkshake,Caramelo,5,67.69,Caldeira,PA,Parceiro,True,CLI2572
45438,2025-04-30,9:45,Sundae,Caramelo,5,71.75,Peixoto de Almeida,AL,Loja Física,False,CLI6445
45439,2025-04-30,15:15,Sundae,Baunilha,1,8.57,Melo,CE,Loja Física,False,CLI5606
45440,2025-06-27,9:45,Pote,Limão,4,45.48,da Mota,GO,Parceiro,False,CLI6554
45441,2025-03-28,18:00,Casquinha,Limão,5,62.35,Costela,MG,Parceiro,False,CLI5511
45442,2025-05-22,12:45,Sundae,Açaí,4,32.51,da Paz do Oeste,PI,Loja Física,True,CLI3514
45443,2025-04-20,12:15,Picolé,Baunilha,3,36.21,Pereira da Praia,CE,App,False,CLI2547
45444,2025-06-23,9:30,Milkshake,Cookies,2,13.62,Macedo de Minas,PE,Loja Física,True,CLI4858
45445,2025-06-01,11:45,Sundae,Morango,3,24.17,Duarte Alegre,SE,Parceiro,True,CLI3782
45446,2025-08-12,22:30,Pote,Morango,4,25.08,Leão,AC,Loja Física,False,CLI9218
45447,2025-04-04,15:30,Sundae,Caramelo,3,18.03,Novaes do Amparo,AL,Loja Física,False,CLI6788
45448,2025-05-15,10:45,Casquinha,Morango,3,14.55,Monteiro,GO,App,True,CLI8984
45449,2025-04-29,20:15,Milkshake,Caramelo,1,6.91,Sá das Pedras,AP,App,True,CLI5727
45450,2025-05-03,13:00,Picolé,Chocolate,5,43.9,Castro,AL,Parceiro,False,CLI7912
45451,2025-05-02,14:30,Sundae,Chocolate,5,72.15,Viana Grande,PA,Loja Física,False,CLI4594
45452,2025-04-27,17:00,Pote,Menta,3,14.14,Costa das Pedras,RN,Loja Física,True,CLI5704
45453,2025-06-25,8:00,Casquinha,Menta,3,19.92,Cardoso,SC,Loja Física,True,CLI5306
45454,2025-04-03,9:15,Casquinha,Menta,2,13.37,Casa Grande Grande,RN,Loja Física,True,CLI4713
45455,2025-05-13,19:15,Pote,Morango,4,28.51,das Neves do Norte,SE,Parceiro,True,CLI5180
45456,2025-05-05,12:45,Picolé,Chocolate,4,41.4,Martins,RJ,Parceiro,False,CLI9847
45457,2025-03-24,20:15,Sundae,Baunilha,2,17.2,Nascimento da Prata,CE,App,True,CLI3676
45458,2025-05-23,17:00,Sundae,Limão,3,18.95,Vasconcelos Grande,CE,App,True,CLI8675
45459,2025-04-27,20:30,Pote,Baunilha,4,26.86,da Mota,RO,Loja Física,True,CLI5709
45460,2025-03-13,17:30,Milkshake,Limão,1,7.91,Sales de Goiás,GO,Loja Física,True,CLI4616
45461,2025-05-26,16:00,Milkshake,Açaí,6,36.37,Campinas,AM,Loja Física,True,CLI6268
45462,2025-08-09,18:15,Picolé,Cookies,3,42.63,Fogaça das Pedras,AP,Loja Física,False,CLI5147
45463,2025-04-20,20:30,Casquinha,Açaí,3,41.37,Mendonça,ES,Loja Física,False,CLI7131
45464,2025-06-17,15:30,Pote,Cookies,1,14.19,Monteiro,PR,App,False,CLI5324
45465,2025-07-01,9:45,Sundae,Limão,5,46.35,Machado,CE,Loja Física,False,CLI4442
45466,2025-07-21,22:15,Casquinha,Morango,1,6.66,Martins de Minas,RJ,Parceiro,False,CLI6698
45467,2025-03-12,16:15,Picolé,Cookies,3,21.14,Brito,DF,App,True,CLI2791
45468,2025-08-19,17:15,Picolé,,3,,,PR,App,True,CLI5540
45469,2025-05-05,20:45,Casquinha,Morango,5,68.73,Aparecida das Flores,AL,Parceiro,True,CLI5527
45470,2025-03-14,22:45,Milkshake,Caramelo,5,42.45,Aragão,SP,Loja Física,False,CLI3873
45471,2025-04-09,10:00,Picolé,Caramelo,5,32.0,Souza,MT,App,True,CLI8282
45472,2025-07-13,15:45,Pote,Açaí,5,56.01,Aragão,PB,Parceiro,True,CLI7928
45473,2025-04-22,8:00,Picolé,Cookies,2,8.2,Peixoto,PR,Parceiro,True,CLI1819
45474,2025-05-15,15:15,Pote,Baunilha,3,30.48,Nascimento,MS,App,True,CLI8681
45475,2025-03-05,19:00,Milkshake,Cookies,4,31.6,Macedo,RO,App,True,CLI5084
45476,2025-08-12,8:30,Casquinha,Açaí,3,44.25,Machado Grande,TO,Parceiro,False,CLI7469
45477,2025-06-24,15:30,Casquinha,Cookies,3,16.92,Silva,PB,App,True,CLI3803
45478,2025-08-02,18:15,Sundae,Caramelo,-1,-8.48,Novais,MA,Parceiro,False,CLI7075
45479,2025-07-08,11:30,Casquinha,Cookies,5,62.04,Moraes de Goiás,SP,Loja Física,True,CLI6670
45480,2025-06-14,20:00,Milkshake,Menta,4,26.16,Campinas,PE,Loja Física,True,CLI5633
45481,2025-05-05,15:00,Sundae,Chocolate,1,10.28,Moreira Alegre,MA,App,True,CLI9207
45482,2025-08-09,21:30,Picolé,Baunilha,5,61.79,Macedo de Costa,SP,Parceiro,True,CLI1888
45483,2025-06-28,17:00,Picolé,Morango,3,16.92,Vasconcelos da Praia,SC,Parceiro,False,CLI6712
45484,2025-07-07,19:00,Milkshake,Açaí,-2,-28.42,Fonseca,RN,Loja Física,False,CLI3705
45485,2025-06-02,16:15,Pote,Caramelo,1,10.13,Teixeira,AC,Parceiro,False,CLI4135
45486,2025-04-09,17:00,Pote,,1,,,MT,Loja Física,True,CLI7914
45487,2025-04-30,21:00,Sundae,Baunilha,1,8.17,Santos,AC,App,False,CLI9097
45488,2025-07-10,16:15,Pote,Menta,3,27.81,da Rocha do Galho,MS,App,True,CLI2918
45489,2025-07-24,9:45,Pote,Açaí,2,27.99,Farias,MS,App,True,CLI1623
45490,2025-07-14,11:30,Milkshake,Menta,4,44.88,Gomes do Norte,SE,Parceiro,False,CLI5321
45491,2025-08-20,22:15,Sundae,Morango,1,13.79,Câmara,GO,Parceiro,False,CLI2195
45492,2025-05-04,10:45,Picolé,Morango,5,42.96,Pereira das Flores,PR,App,True,CLI6425
45493,2025-04-09,15:45,Picolé,Limão,2,19.31,Oliveira,RO,Loja Física,True,CLI7792
45494,2025-03-28,18:15,Pote,Baunilha,2,22.02,da Cunha,RS,Loja Física,False,CLI7089
45495,2025-02-26,12:15,Picolé,Menta,4,32.04,Macedo do Oeste,PI,Loja Física,True,CLI4561
45496,2025-02-28,20:45,Casquinha,Caramelo,5,35.65,da Mata,GO,Parceiro,False,CLI1686
45497,2025-08-13,18:30,Picolé,Açaí,1,7.03,Barros,AL,App,False,CLI7403
45498,2025-03-16,17:15,Milkshake,Chocolate,2,11.78,Rocha,MG,Parceiro,True,CLI3846
45499,2025-05-31,20:15,Sundae,Menta,5,52.95,Mendes,DF,Loja Física,True,CLI7270
45500,2025-07-29,10:45,Milkshake,Chocolate,4,36.04,Campinas,RO,Parceiro,True,CLI1908
45501,2025-03-27,13:00,Sundae,Açaí,4,26.99,Garcia,SC,Loja Física,True,CLI4125
45502,2025-07-05,15:30,Milkshake,Menta,1,6.86,Lima Grande,RJ,Parceiro,True,CLI2772
45503,2025-05-23,20:15,Milkshake,Açaí,3,36.57,Campinas,RO,Loja Física,False,CLI5309
45504,2025-06-29,21:30,Casquinha,Baunilha,3,14.6,da Cunha da Praia,MT,App,True,CLI1883
45505,2025-03-19,10:30,Sundae,Açaí,1,4.8,Ferreira,AP,Parceiro,True,CLI2097
45506,2025-05-18,11:00,Casquinha,Caramelo,2,29.0,Santos,TO,App,False,CLI3489
45507,2025-08-11,11:45,Milkshake,Baunilha,4,43.56,Montenegro,RO,Parceiro,True,CLI2434
45508,2025-03-16,14:30,Picolé,Açaí,2,20.46,da Conceição,AP,App,True,CLI7887
45509,2025-02-25,15:00,Casquinha,Cookies,5,47.94,Alves,RJ,App,True,CLI2542
45510,2025-08-03,19:45,Picolé,Limão,3,44.64,Moraes do Campo,RO,Loja Física,False,CLI9618
45511,2025-07-22,12:45,Picolé,Caramelo,2,13.52,Garcia de Almeida,AM,Loja Física,False,CLI9307
45512,2025-03-15,12:45,Pote,Morango,4,35.88,Monteiro Alegre,SC,App,False,CLI8541
45513,2025-05-23,21:30,Sundae,Morango,5,73.55,Farias,ES,Parceiro,False,CLI7421
45514,2025-06-02,10:15,Sundae,Morango,1,6.7,Novaes,SE,App,True,CLI2820
45515,2025-05-17,21:00,Sundae,Menta,3,26.16,da Cunha,AM,Parceiro,False,CLI3424
45516,2025-07-07,22:30,Picolé,Chocolate,4,48.85,Abreu de Nascimento,PA,Loja Física,True,CLI2510
45517,2025-06-02,18:30,Pote,Menta,5,47.28,Mendonça,CE,App,True,CLI5000
45518,2025-04-13,22:00,Casquinha,Baunilha,2,22.54,Cavalcante do Amparo,PA,App,True,CLI9661
45519,2025-08-29,12:15,Milkshake,Caramelo,6,49.08,Campinas,PR,Loja Física,False,CLI5237
45520,2025-03-16,8:15,Casquinha,Caramelo,3,29.9,da Conceição,SC,App,True,CLI9031
45521,2025-03-31,12:15,Picolé,Morango,3,26.73,Silveira,SP,Loja Física,False,CLI8842
45522,2025-03-09,9:45,Picolé,Morango,5,33.45,Campos,GO,Loja Física,False,CLI8420
45523,2025-06-21,18:00,Sundae,Morango,3,14.6,Sá do Sul,ES,App,True,CLI7342
45524,2025-03-28,22:30,Sundae,Caramelo,3,24.9,da Luz,BA,Parceiro,False,CLI3645
45525,2025-03-09,8:00,Casquinha,Menta,4,41.98,Farias do Oeste,BA,Parceiro,True,CLI6857
45526,2025-04-08,19:00,Picolé,,2,,,AP,Parceiro,False,CLI8943
45527,2025-07-15,12:45,Pote,Morango,4,31.96,Vargas do Amparo,SE,Parceiro,False,CLI8652
45528,2025-08-01,10:15,Sundae,Baunilha,1,9.74,da Mota do Sul,DF,Parceiro,False,CLI4495
45529,2025-03-16,18:30,Casquinha,Cookies,3,32.01,Vargas,MG,Loja Física,False,CLI9359
45530,2025-06-30,10:15,Milkshake,Chocolate,1,9.29,Lima do Amparo,GO,App,False,CLI7690
45531,2025-06-22,22:30,Pote,Caramelo,5,23.22,Gomes,RJ,App,True,CLI6746
45532,2025-03-16,17:45,Pote,Menta,5,63.8,Rocha de Goiás,AC,Loja Física,False,CLI3993
45533,2025-03-03,16:30,Milkshake,Caramelo,4,43.64,Gonçalves,TO,App,False,CLI9166
45534,2025-06-24,11:45,Milkshake,Baunilha,4,53.72,Campinas,RJ,Loja Física,False,CLI9742
45535,2025-05-15,22:15,Casquinha,Chocolate,-5,-23.73,Gonçalves,DF,App,True,CLI7568
45536,2025-06-16,16:00,Sundae,Açaí,2,19.31,Melo,AP,App,True,CLI2817
45537,2025-08-03,12:45,Pote,Morango,2,20.12,da Rosa,PA,App,True,CLI4959
45538,2025-05-04,9:15,Casquinha,Morango,5,67.3,Lima do Campo,SE,Parceiro,False,CLI5870
45539,2025-03-05,20:45,Pote,Morango,5,46.19,Fernandes da Mata,MA,Parceiro,True,CLI1739
45540,2025-04-25,11:30,Picolé,Morango,1,9.77,Silveira,TO,Loja Física,False,CLI9171
45541,2025-04-06,15:45,Casquinha,Caramelo,1,4.62,Silva do Oeste,RJ,App,True,CLI4717
45542,2025-07-14,17:45,Casquinha,Baunilha,2,22.52,Cavalcanti Paulista,AC,Loja Física,False,CLI4525
45543,2025-05-19,10:15,Sundae,Caramelo,2,9.28,Marques da Serra,PR,Loja Física,True,CLI9421
45544,2025-05-29,18:15,Casquinha,Cookies,1,7.89,Andrade do Oeste,AM,App,True,CLI3508
45545,2025-08-07,9:30,Milkshake,Caramelo,2,22.18,Brito Verde,AM,App,False,CLI1493
45546,2025-05-09,20:30,Pote,Caramelo,3,27.15,Melo,AM,Loja Física,False,CLI7791
45547,2025-05-24,14:30,Milkshake,Menta,1,7.22,Dias,AP,App,True,CLI6980
45548,2025-03-13,8:15,Milkshake,Menta,1,4.83,Machado,PE,App,True,CLI4434
45549,2025-07-14,11:45,Picolé,Caramelo,4,46.42,da Cunha do Galho,PE,Parceiro,True,CLI8475
45550,2025-07-10,17:30,Pote,Baunilha,1,8.81,Silveira da Prata,PE,App,False,CLI6307
45551,2025-04-08,16:15,Milkshake,Baunilha,4,54.16,da Paz,ES,Parceiro,False,CLI6862
45552,2025-08-01,20:45,Casquinha,Cookies,3,28.65,Alves de Rodrigues,RN,Loja Física,False,CLI8740
45553,2025-05-10,9:15,Sundae,Caramelo,4,49.28,Leão de Abreu,PA,Parceiro,False,CLI9591
45554,2025-03-22,15:00,Sundae,Caramelo,-2,-12.24,Rios das Flores,TO,App,False,CLI4121
45555,2025-05-12,8:15,Pote,Açaí,2,20.83,Moraes,SP,Loja Física,True,CLI2927
45556,2025-06-30,18:45,Casquinha,Chocolate,3,35.49,Ribeiro de Moura,PB,App,False,CLI5748
45557,2025-04-20,18:30,Milkshake,Morango,5,47.15,Moura,AL,Parceiro,False,CLI1150
45558,2025-03-28,21:00,Pote,Caramelo,3,35.34,Cunha,RS,Parceiro,False,CLI9253
45559,2025-02-21,8:00,Sundae,Baunilha,1,10.2,Fonseca,RJ,Parceiro,False,CLI5416
45560,2025-05-18,8:00,Picolé,Caramelo,2,20.35,Siqueira dos Dourados,CE,App,True,CLI8096
45561,2025-06-24,20:45,Milkshake,Morango,4,20.07,Ramos de Barbosa,DF,Parceiro,True,CLI5408
45562,2025-09-10,20:30,Casquinha,Açaí,4,33.6,Ferreira das Flores,PA,App,False,CLI3786
45563,2025-03-12,14:15,Sundae,Cookies,4,56.36,Nunes,PB,Loja Física,False,CLI9500
45564,2025-04-27,9:30,Milkshake,Morango,4,21.12,Lima da Praia,RR,Loja Física,False,CLI8919
45565,2025-04-08,22:00,Sundae,Cookies,3,14.6,Garcia,AL,Loja Física,True,CLI6960
45566,2025-05-21,22:45,Casquinha,Cookies,3,29.01,Sampaio da Mata,GO,Loja Física,False,CLI9987
45567,2025-05-16,17:00,Picolé,Limão,5,61.82,Araújo,CE,Parceiro,True,CLI1864
45568,2025-04-09,10:15,Pote,Morango,4,48.68,Câmara,AM,App,False,CLI4223
45569,2025-05-30,19:15,Pote,Cookies,4,33.24,Cunha,MG,App,False,CLI2546
45570,2025-03-29,10:45,Sundae,Baunilha,5,51.11,Cardoso,RN,Loja Física,True,CLI5402
45571,2025-06-17,21:15,Casquinha,Limão,3,24.05,Rodrigues do Norte,PB,Parceiro,True,CLI3233
45572,2025-06-17,14:00,Pote,Cookies,2,15.36,Albuquerque Alegre,PR,Parceiro,True,CLI2619
