id_transacao,data_venda,id_produto,id_cliente,id_canal,quantidade_vendida,receita_transacao,valor_transacao,valor_unitario_medio,promocao,status_promocao,hora_venda,hora,faixa_horaria,flag_outlier_valor_total,flag_registro_valido_powerbi
38071,2025-04-05,10,CLI5936,2,1,12.49,12.49,12.49,True,Com Promocao,14:00,14,Tarde,False,True
38072,2025-02-22,27,CLI7956,2,4,26.81,26.81,6.7,True,Com Promocao,16:15,16,Tarde,False,True
38073,2025-06-24,21,CLI8045,2,1,6.24,6.24,6.24,False,Sem Promocao,11:45,11,Manha,False,True
38074,2025-05-19,9,CLI9770,1,2,15.1,15.1,7.55,True,Com Promocao,21:45,21,Noite,False,True
38075,2025-07-10,14,CLI2690,2,4,42.84,42.84,10.71,False,Sem Promocao,21:15,21,Noite,False,True
38076,2025-06-10,18,CLI9476,1,1,8.9,8.9,8.9,True,Com Promocao,22:15,22,Noite,False,True
38077,2025-03-10,14,CLI7259,3,3,12.3,12.3,4.1,True,Com Promocao,19:30,19,Noite,False,True
38078,2025-06-20,35,CLI1591,2,4,24.6,24.6,6.15,False,Sem Promocao,11:15,11,Manha,False,True
38079,2025-07-26,18,CLI9420,1,3,29.62,29.62,9.87,True,Com Promocao,21:45,21,Noite,False,True
38080,2025-05-08,35,CLI1817,2,5,40.15,40.15,8.03,False,Sem Promocao,16:15,16,Tarde,False,True
38081,2025-05-24,4,CLI4680,2,5,39.05,39.05,7.81,False,Sem Promocao,21:45,21,Noite,False,True
38082,2025-07-12,12,CLI6616,3,2,14.12,14.12,7.06,True,Com Promocao,09:30,9,Manha,False,True
38083,2025-04-03,25,CLI2622,2,4,33.04,33.04,8.26,False,Sem Promocao,16:00,16,Tarde,False,True
38084,2025-04-03,30,CLI2327,3,2,15.47,15.47,7.74,True,Com Promocao,18:00,18,Noite,False,True
38085,2025-04-26,39,CLI5865,1,2,19.03,19.03,9.52,True,Com Promocao,16:00,16,Tarde,False,True
38086,2025-07-16,3,CLI6133,1,4,39.65,39.65,9.91,True,Com Promocao,22:45,22,Noite,False,True
38087,2025-03-04,20,CLI2495,2,2,27.3,27.3,13.65,False,Sem Promocao,09:30,9,Manha,False,True
38088,2025-02-20,8,CLI4141,1,5,37.85,37.85,7.57,False,Sem Promocao,08:45,8,Manha,False,True
38089,2025-06-06,18,CLI4546,2,5,29.64,29.64,5.93,True,Com Promocao,18:45,18,Noite,False,True
38090,2025-05-21,11,CLI2571,1,3,36.18,36.18,12.06,False,Sem Promocao,20:00,20,Noite,False,True
38091,2025-03-06,30,CLI7082,2,1,10.98,10.98,10.98,False,Sem Promocao,16:30,16,Tarde,False,True
38092,2025-06-30,35,CLI4768,2,3,11.12,11.12,3.71,True,Com Promocao,09:00,9,Manha,False,True
38093,2025-04-18,15,CLI4956,3,5,47.37,47.37,9.47,True,Com Promocao,16:30,16,Tarde,False,True
38094,2025-05-06,17,CLI5301,2,4,22.35,22.35,5.59,True,Com Promocao,21:00,21,Noite,False,True
38095,2025-06-26,33,CLI1586,3,5,66.05,66.05,13.21,False,Sem Promocao,19:45,19,Noite,False,True
38096,2025-03-31,20,CLI4346,1,4,38.52,38.52,9.63,False,Sem Promocao,16:45,16,Tarde,False,True
38097,2025-04-14,3,CLI7643,1,5,43.24,43.24,8.65,True,Com Promocao,16:45,16,Tarde,False,True
38098,2025-04-25,29,CLI2027,3,2,17.9,17.9,8.95,False,Sem Promocao,18:45,18,Noite,False,True
38099,2025-05-06,17,CLI6055,1,3,26.36,26.36,8.79,True,Com Promocao,09:30,9,Manha,False,True
38100,2025-05-17,38,CLI8035,1,4,41.4,41.4,10.35,False,Sem Promocao,20:45,20,Noite,False,True
38101,2025-05-07,3,CLI9758,1,3,21.51,21.51,7.17,False,Sem Promocao,18:30,18,Noite,False,True
38102,2025-06-02,18,CLI4581,3,4,19.15,19.15,4.79,True,Com Promocao,08:15,8,Manha,False,True
38103,2025-04-04,18,CLI7899,3,3,23.16,23.16,7.72,True,Com Promocao,16:15,16,Tarde,False,True
38104,2025-06-13,9,CLI9898,3,5,72.4,72.4,14.48,False,Sem Promocao,12:30,12,Tarde,False,True
38105,2025-08-09,23,CLI2086,3,5,25.95,25.95,5.19,False,Sem Promocao,17:15,17,Tarde,False,True
38106,2025-07-21,12,CLI3928,3,3,20.3,20.3,6.77,True,Com Promocao,13:45,13,Tarde,False,True
38107,2025-06-18,7,CLI1922,3,1,6.0,6.0,6.0,True,Com Promocao,09:30,9,Manha,False,True
38108,2025-02-28,37,CLI8237,1,2,17.86,17.86,8.93,False,Sem Promocao,15:15,15,Tarde,False,True
38109,2025-08-07,26,CLI6232,2,5,43.6,43.6,8.72,False,Sem Promocao,15:30,15,Tarde,False,True
38110,2025-07-01,35,CLI5384,1,3,26.19,26.19,8.73,True,Com Promocao,20:45,20,Noite,False,True
38111,2025-08-03,28,CLI3964,2,2,18.0,18.0,9.0,False,Sem Promocao,15:15,15,Tarde,False,True
38112,2025-04-08,12,CLI9664,1,3,14.48,14.48,4.83,True,Com Promocao,22:15,22,Noite,False,True
38113,2025-06-01,14,CLI9619,2,4,20.26,20.26,5.07,True,Com Promocao,21:45,21,Noite,False,True
38115,2025-06-24,23,CLI7939,1,1,14.49,14.49,14.49,False,Sem Promocao,13:15,13,Tarde,False,True
38116,2025-05-19,25,CLI1027,3,1,8.95,8.95,8.95,False,Sem Promocao,17:00,17,Tarde,False,True
38117,2025-03-08,35,CLI4506,3,2,14.92,14.92,7.46,True,Com Promocao,18:00,18,Noite,False,True
38118,2025-04-12,27,CLI7402,3,4,28.2,28.2,7.05,True,Com Promocao,09:15,9,Manha,False,True
38119,2025-04-19,12,CLI3610,2,6,55.98,55.98,9.33,False,Sem Promocao,22:15,22,Noite,False,True
38120,2025-03-04,18,CLI5891,2,3,25.71,25.71,8.57,False,Sem Promocao,11:30,11,Manha,False,True
38121,2025-07-22,26,CLI4867,2,4,21.76,21.76,5.44,False,Sem Promocao,12:30,12,Tarde,False,True
38122,2025-03-17,1,CLI5821,1,4,58.44,58.44,14.61,False,Sem Promocao,21:30,21,Noite,False,True
38123,2025-03-04,12,CLI9802,1,6,39.44,39.44,6.57,True,Com Promocao,10:00,10,Manha,False,True
38125,2025-03-11,37,CLI7702,2,4,36.76,36.76,9.19,False,Sem Promocao,12:45,12,Tarde,False,True
38126,2025-05-20,5,CLI5188,1,1,10.07,10.07,10.07,True,Com Promocao,16:30,16,Tarde,False,True
38127,2025-07-18,35,CLI2686,1,4,38.32,38.32,9.58,False,Sem Promocao,15:45,15,Tarde,False,True
38129,2025-04-15,32,CLI6296,1,1,13.93,13.93,13.93,False,Sem Promocao,12:30,12,Tarde,False,True
38130,2025-06-22,35,CLI3380,2,2,13.28,13.28,6.64,False,Sem Promocao,13:30,13,Tarde,False,True
38131,2025-03-12,13,CLI7371,2,6,68.46,68.46,11.41,True,Com Promocao,18:15,18,Noite,False,True
38132,2025-02-23,34,CLI6141,3,4,28.47,28.47,7.12,True,Com Promocao,19:00,19,Noite,False,True
38133,2025-02-20,29,CLI6367,1,2,17.3,17.3,8.65,False,Sem Promocao,11:45,11,Manha,False,True
38134,2025-08-17,31,CLI9736,1,2,22.96,22.96,11.48,False,Sem Promocao,18:00,18,Noite,False,True
38135,2025-03-25,11,CLI7377,1,1,3.71,3.71,3.71,True,Com Promocao,10:15,10,Manha,False,True
38136,2025-08-20,3,CLI9624,1,5,55.05,55.05,11.01,True,Com Promocao,20:45,20,Noite,False,True
38137,2025-08-03,37,CLI2942,2,1,6.81,6.81,6.81,False,Sem Promocao,08:00,8,Manha,False,True
38138,2025-04-05,10,CLI9096,1,4,46.56,46.56,11.64,False,Sem Promocao,22:15,22,Noite,False,True
38139,2025-04-23,34,CLI9760,2,2,18.58,18.58,9.29,False,Sem Promocao,08:00,8,Manha,False,True
38140,2025-04-18,11,CLI4146,3,2,15.32,15.32,7.66,False,Sem Promocao,22:00,22,Noite,False,True
38141,2025-06-21,37,CLI5013,3,2,23.3,23.3,11.65,False,Sem Promocao,11:00,11,Manha,False,True
38142,2025-05-09,29,CLI4062,2,3,20.52,20.52,6.84,False,Sem Promocao,21:45,21,Noite,False,True
38143,2025-04-24,13,CLI2241,1,1,9.84,9.84,9.84,False,Sem Promocao,12:45,12,Tarde,False,True
38144,2025-06-21,14,CLI1065,3,1,10.33,10.33,10.33,True,Com Promocao,20:30,20,Noite,False,True
38145,2025-06-13,32,CLI2697,2,4,26.96,26.96,6.74,True,Com Promocao,10:45,10,Manha,False,True
38146,2025-03-21,3,CLI8082,2,1,10.27,10.27,10.27,True,Com Promocao,14:45,14,Tarde,False,True
38147,2025-04-23,5,CLI9673,3,2,8.79,8.79,4.39,True,Com Promocao,17:00,17,Tarde,False,True
38148,2025-07-20,32,CLI3250,3,1,5.86,5.86,5.86,True,Com Promocao,17:15,17,Tarde,False,True
38149,2025-06-18,28,CLI6655,2,1,13.7,13.7,13.7,False,Sem Promocao,12:45,12,Tarde,False,True
38150,2025-04-22,19,CLI1431,1,3,44.67,44.67,14.89,False,Sem Promocao,21:30,21,Noite,False,True
38151,2025-06-21,29,CLI2005,1,1,4.9,4.9,4.9,True,Com Promocao,20:30,20,Noite,False,True
38152,2025-03-01,32,CLI9243,1,4,36.07,36.07,9.02,True,Com Promocao,19:45,19,Noite,False,True
38153,2025-05-29,23,CLI4998,2,5,53.03,53.03,10.61,True,Com Promocao,20:30,20,Noite,False,True
38154,2025-05-23,31,CLI4840,2,1,10.99,10.99,10.99,False,Sem Promocao,21:30,21,Noite,False,True
38155,2025-03-05,7,CLI5416,1,2,24.49,24.49,12.24,True,Com Promocao,16:30,16,Tarde,False,True
38156,2025-06-03,1,CLI4170,1,5,73.2,73.2,14.64,False,Sem Promocao,18:45,18,Noite,False,True
38157,2025-05-03,11,CLI9249,1,4,54.12,54.12,13.53,False,Sem Promocao,21:30,21,Noite,False,True
38158,2025-04-15,11,CLI6147,1,3,17.55,17.55,5.85,True,Com Promocao,16:30,16,Tarde,False,True
38159,2025-07-29,18,CLI6851,1,2,12.94,12.94,6.47,False,Sem Promocao,15:45,15,Tarde,False,True
38160,2025-04-29,10,CLI1820,2,2,28.28,28.28,14.14,False,Sem Promocao,16:00,16,Tarde,False,True
38161,2025-07-03,15,CLI1966,3,4,15.59,15.59,3.9,True,Com Promocao,15:15,15,Tarde,False,True
38162,2025-06-18,19,CLI2305,3,5,71.85,71.85,14.37,False,Sem Promocao,09:30,9,Manha,False,True
38163,2025-07-31,14,CLI1506,2,2,14.54,14.54,7.27,False,Sem Promocao,18:30,18,Noite,False,True
38164,2025-04-08,14,CLI7120,3,1,10.21,10.21,10.21,False,Sem Promocao,19:30,19,Noite,False,True
38165,2025-05-25,11,CLI3034,2,1,7.82,7.82,7.82,True,Com Promocao,08:30,8,Manha,False,True
38166,2025-07-29,4,CLI3931,2,4,39.32,39.32,9.83,True,Com Promocao,16:00,16,Tarde,False,True
38167,2025-03-02,1,CLI8636,3,4,27.77,27.77,6.94,True,Com Promocao,18:00,18,Noite,False,True
38168,2025-03-21,29,CLI5743,3,3,39.0,39.0,13.0,False,Sem Promocao,13:00,13,Tarde,False,True
38169,2025-03-20,13,CLI8804,1,4,42.64,42.64,10.66,True,Com Promocao,08:00,8,Manha,False,True
38170,2025-07-08,39,CLI9558,3,5,56.6,56.6,11.32,False,Sem Promocao,14:00,14,Tarde,False,True
38171,2025-08-04,8,CLI4942,1,4,39.36,39.36,9.84,False,Sem Promocao,17:45,17,Tarde,False,True
38172,2025-07-12,9,CLI5374,1,5,27.1,27.1,5.42,False,Sem Promocao,12:00,12,Tarde,False,True
38173,2025-02-23,40,CLI8064,3,1,9.38,9.38,9.38,False,Sem Promocao,20:15,20,Noite,False,True
38174,2025-06-11,36,CLI7055,1,2,28.32,28.32,14.16,False,Sem Promocao,17:30,17,Tarde,False,True
38175,2025-08-04,38,CLI3506,3,1,13.33,13.33,13.33,False,Sem Promocao,18:15,18,Noite,False,True
38176,2025-04-24,38,CLI9438,2,4,56.92,56.92,14.23,False,Sem Promocao,14:30,14,Tarde,False,True
38177,2025-08-20,40,CLI3167,3,5,45.09,45.09,9.02,True,Com Promocao,10:30,10,Manha,False,True
38178,2025-07-27,37,CLI2656,2,1,9.62,9.62,9.62,False,Sem Promocao,11:15,11,Manha,False,True
38179,2025-03-19,28,CLI4187,3,2,18.02,18.02,9.01,True,Com Promocao,16:45,16,Tarde,False,True
38180,2025-04-04,9,CLI1244,3,3,40.98,40.98,13.66,False,Sem Promocao,10:30,10,Manha,False,True
38182,2025-04-26,37,CLI7954,1,3,19.55,19.55,6.52,True,Com Promocao,22:45,22,Noite,False,True
38183,2025-06-27,28,CLI5330,3,3,35.79,35.79,11.93,False,Sem Promocao,19:45,19,Noite,False,True
38184,2025-07-16,11,CLI7772,2,1,8.05,8.05,8.05,True,Com Promocao,18:45,18,Noite,False,True
38185,2025-03-31,6,CLI8866,1,4,29.67,29.67,7.42,True,Com Promocao,10:45,10,Manha,False,True
38186,2025-04-25,14,CLI3494,3,6,75.66,75.66,12.61,False,Sem Promocao,10:00,10,Manha,True,True
38187,2025-08-16,17,CLI1487,3,1,8.37,8.37,8.37,True,Com Promocao,10:15,10,Manha,False,True
38188,2025-04-25,2,CLI9441,3,3,22.99,22.99,7.66,True,Com Promocao,13:45,13,Tarde,False,True
38189,2025-08-04,34,CLI5517,1,5,42.25,42.25,8.45,False,Sem Promocao,12:30,12,Tarde,False,True
38190,2025-07-30,31,CLI7110,2,3,27.36,27.36,9.12,False,Sem Promocao,10:15,10,Manha,False,True
38191,2025-03-18,5,CLI2041,2,4,24.44,24.44,6.11,False,Sem Promocao,19:15,19,Noite,False,True
38192,2025-04-10,10,CLI7738,2,2,21.42,21.42,10.71,False,Sem Promocao,10:45,10,Manha,False,True
38193,2025-05-19,30,CLI1260,3,1,5.79,5.79,5.79,True,Com Promocao,19:45,19,Noite,False,True
38194,2025-05-03,22,CLI6616,1,3,28.35,28.35,9.45,False,Sem Promocao,13:00,13,Tarde,False,True
38195,2025-06-06,32,CLI7710,3,3,33.57,33.57,11.19,True,Com Promocao,20:45,20,Noite,False,True
38196,2025-07-16,18,CLI6591,2,2,12.26,12.26,6.13,False,Sem Promocao,15:00,15,Tarde,False,True
38197,2025-02-24,2,CLI6262,1,1,7.51,7.51,7.51,True,Com Promocao,22:30,22,Noite,False,True
38198,2025-07-04,19,CLI5322,1,4,45.72,45.72,11.43,True,Com Promocao,12:00,12,Tarde,False,True
38199,2025-04-09,19,CLI6695,3,1,3.72,3.72,3.72,True,Com Promocao,11:00,11,Manha,False,True
38200,2025-06-05,1,CLI6825,1,5,33.89,33.89,6.78,True,Com Promocao,21:30,21,Noite,False,True
38201,2025-08-16,24,CLI1613,2,1,6.18,6.18,6.18,False,Sem Promocao,14:30,14,Tarde,False,True
38202,2025-04-21,34,CLI7103,1,4,27.08,27.08,6.77,False,Sem Promocao,18:00,18,Noite,False,True
38203,2025-05-07,13,CLI2008,1,3,44.67,44.67,14.89,False,Sem Promocao,13:00,13,Tarde,False,True
38204,2025-07-23,35,CLI3705,2,5,39.9,39.9,7.98,False,Sem Promocao,14:15,14,Tarde,False,True
38205,2025-04-14,21,CLI3079,3,2,14.65,14.65,7.32,True,Com Promocao,16:45,16,Tarde,False,True
38206,2025-03-19,35,CLI6305,1,3,30.57,30.57,10.19,True,Com Promocao,16:00,16,Tarde,False,True
38207,2025-08-10,19,CLI5229,3,2,16.24,16.24,8.12,False,Sem Promocao,18:15,18,Noite,False,True
38208,2025-07-15,5,CLI1116,2,4,17.61,17.61,4.4,True,Com Promocao,11:00,11,Manha,False,True
38209,2025-03-09,30,CLI3182,3,4,45.14,45.14,11.28,True,Com Promocao,21:45,21,Noite,False,True
38210,2025-02-28,18,CLI2368,2,2,22.12,22.12,11.06,False,Sem Promocao,15:30,15,Tarde,False,True
38211,2025-04-12,6,CLI8108,2,4,34.83,34.83,8.71,True,Com Promocao,16:00,16,Tarde,False,True
38212,2025-03-27,28,CLI4825,2,4,58.96,58.96,14.74,False,Sem Promocao,11:30,11,Manha,False,True
38213,2025-06-04,12,CLI9901,3,5,37.21,37.21,7.44,True,Com Promocao,10:30,10,Manha,False,True
38214,2025-04-21,17,CLI2778,3,5,59.63,59.63,11.93,True,Com Promocao,12:00,12,Tarde,False,True
38215,2025-07-01,21,CLI2402,1,2,17.39,17.39,8.7,True,Com Promocao,13:30,13,Tarde,False,True
38216,2025-07-27,20,CLI2944,1,3,41.28,41.28,13.76,False,Sem Promocao,22:00,22,Noite,False,True
38217,2025-08-02,11,CLI9266,2,3,18.74,18.74,6.25,True,Com Promocao,21:45,21,Noite,False,True
38218,2025-03-12,27,CLI9738,3,4,23.81,23.81,5.95,True,Com Promocao,19:00,19,Noite,False,True
38219,2025-06-23,37,CLI4003,3,4,43.04,43.04,10.76,False,Sem Promocao,11:00,11,Manha,False,True
38220,2025-04-07,11,CLI3537,3,1,10.53,10.53,10.53,True,Com Promocao,08:45,8,Manha,False,True
38221,2025-07-29,18,CLI4071,3,3,29.13,29.13,9.71,False,Sem Promocao,13:00,13,Tarde,False,True
38222,2025-03-11,28,CLI2283,1,4,28.66,28.66,7.16,True,Com Promocao,13:45,13,Tarde,False,True
38223,2025-08-05,35,CLI3484,2,4,50.72,50.72,12.68,False,Sem Promocao,10:00,10,Manha,False,True
38224,2025-03-27,8,CLI2755,2,1,10.07,10.07,10.07,False,Sem Promocao,18:15,18,Noite,False,True
38225,2025-07-21,18,CLI4349,3,1,4.74,4.74,4.74,True,Com Promocao,22:30,22,Noite,False,True
38226,2025-04-23,33,CLI4401,1,5,57.96,57.96,11.59,True,Com Promocao,12:00,12,Tarde,False,True
38227,2025-07-12,18,CLI2679,1,1,5.17,5.17,5.17,True,Com Promocao,08:30,8,Manha,False,True
38228,2025-06-28,28,CLI1877,3,5,66.5,66.5,13.3,False,Sem Promocao,21:00,21,Noite,False,True
38229,2025-03-10,1,CLI2975,3,1,14.55,14.55,14.55,False,Sem Promocao,21:45,21,Noite,False,True
38230,2025-02-27,2,CLI1941,2,5,69.6,69.6,13.92,False,Sem Promocao,12:00,12,Tarde,False,True
38231,2025-08-02,30,CLI5141,1,4,34.86,34.86,8.72,True,Com Promocao,09:00,9,Manha,False,True
38232,2025-06-07,38,CLI4914,2,2,11.32,11.32,5.66,True,Com Promocao,21:45,21,Noite,False,True
38233,2025-06-26,29,CLI4575,1,1,8.63,8.63,8.63,True,Com Promocao,13:30,13,Tarde,False,True
38235,2025-07-30,32,CLI2102,3,3,28.2,28.2,9.4,False,Sem Promocao,17:45,17,Tarde,False,True
38236,2025-05-07,3,CLI2681,2,5,57.2,57.2,11.44,False,Sem Promocao,09:30,9,Manha,False,True
38237,2025-06-08,9,CLI3974,2,4,33.92,33.92,8.48,True,Com Promocao,21:45,21,Noite,False,True
38238,2025-03-31,26,CLI3040,2,4,41.33,41.33,10.33,True,Com Promocao,09:15,9,Manha,False,True
38239,2025-06-10,39,CLI6903,1,4,58.04,58.04,14.51,False,Sem Promocao,14:30,14,Tarde,False,True
38240,2025-05-20,21,CLI3757,2,2,16.76,16.76,8.38,True,Com Promocao,13:15,13,Tarde,False,True
38241,2025-05-29,15,CLI4568,1,2,20.9,20.9,10.45,False,Sem Promocao,16:00,16,Tarde,False,True
38242,2025-06-24,20,CLI5330,1,3,17.79,17.79,5.93,False,Sem Promocao,20:45,20,Noite,False,True
38243,2025-04-01,10,CLI7319,3,4,38.24,38.24,9.56,False,Sem Promocao,11:30,11,Manha,False,True
38244,2025-04-26,13,CLI6707,1,3,39.12,39.12,13.04,False,Sem Promocao,14:30,14,Tarde,False,True
38245,2025-05-02,20,CLI4268,3,2,12.76,12.76,6.38,False,Sem Promocao,08:30,8,Manha,False,True
38246,2025-06-24,5,CLI7984,3,2,10.42,10.42,5.21,False,Sem Promocao,09:00,9,Manha,False,True
38247,2025-03-14,7,CLI4998,3,2,11.16,11.16,5.58,False,Sem Promocao,10:00,10,Manha,False,True
38248,2025-07-11,11,CLI7335,1,3,37.41,37.41,12.47,False,Sem Promocao,15:15,15,Tarde,False,True
38249,2025-06-08,37,CLI9188,2,4,31.04,31.04,7.76,False,Sem Promocao,09:30,9,Manha,False,True
38250,2025-07-08,10,CLI3941,1,3,23.79,23.79,7.93,False,Sem Promocao,20:30,20,Noite,False,True
38251,2025-07-05,38,CLI5930,3,2,13.93,13.93,6.96,True,Com Promocao,22:45,22,Noite,False,True
38252,2025-04-21,2,CLI5487,3,1,8.61,8.61,8.61,True,Com Promocao,20:30,20,Noite,False,True
38253,2025-07-17,16,CLI3529,3,5,35.83,35.83,7.17,True,Com Promocao,11:45,11,Manha,False,True
38254,2025-07-01,26,CLI4455,2,5,31.61,31.61,6.32,True,Com Promocao,17:15,17,Tarde,False,True
38255,2025-08-22,11,CLI7713,2,2,11.27,11.27,5.64,True,Com Promocao,17:00,17,Tarde,False,True
38256,2025-07-05,14,CLI4135,2,3,42.0,42.0,14.0,False,Sem Promocao,11:00,11,Manha,False,True
38257,2025-05-29,2,CLI8649,1,4,34.64,34.64,8.66,False,Sem Promocao,12:00,12,Tarde,False,True
38258,2025-05-31,19,CLI4766,1,3,19.89,19.89,6.63,False,Sem Promocao,16:15,16,Tarde,False,True
38259,2025-03-16,9,CLI5896,1,2,16.16,16.16,8.08,True,Com Promocao,19:30,19,Noite,False,True
38260,2025-04-19,23,CLI3272,2,4,38.97,38.97,9.74,True,Com Promocao,15:15,15,Tarde,False,True
38261,2025-03-09,22,CLI7620,2,3,14.91,14.91,4.97,True,Com Promocao,15:45,15,Tarde,False,True
38262,2025-06-06,36,CLI3342,3,4,38.6,38.6,9.65,False,Sem Promocao,16:45,16,Tarde,False,True
38263,2025-05-31,22,CLI2704,3,2,12.52,12.52,6.26,True,Com Promocao,08:45,8,Manha,False,True
38264,2025-05-18,14,CLI7683,1,5,32.4,32.4,6.48,False,Sem Promocao,19:15,19,Noite,False,True
38265,2025-06-25,9,CLI7676,2,5,21.91,21.91,4.38,True,Com Promocao,11:45,11,Manha,False,True
38266,2025-02-20,36,CLI1758,2,3,25.82,25.82,8.61,True,Com Promocao,19:00,19,Noite,False,True
38267,2025-06-20,21,CLI5226,1,3,29.85,29.85,9.95,False,Sem Promocao,19:30,19,Noite,False,True
38268,2025-02-24,28,CLI4231,3,1,14.85,14.85,14.85,False,Sem Promocao,14:30,14,Tarde,False,True
38269,2025-06-18,14,CLI5594,3,3,37.89,37.89,12.63,False,Sem Promocao,12:00,12,Tarde,False,True
38270,2025-08-13,37,CLI9777,3,4,37.6,37.6,9.4,True,Com Promocao,16:45,16,Tarde,False,True
38271,2025-08-15,19,CLI5842,3,1,11.2,11.2,11.2,True,Com Promocao,18:00,18,Noite,False,True
38272,2025-06-23,10,CLI2589,2,4,59.64,59.64,14.91,False,Sem Promocao,08:15,8,Manha,False,True
38273,2025-07-01,27,CLI9294,3,1,8.42,8.42,8.42,False,Sem Promocao,12:15,12,Tarde,False,True
38274,2025-02-20,12,CLI5995,1,1,8.85,8.85,8.85,False,Sem Promocao,21:30,21,Noite,False,True
38275,2025-05-19,34,CLI4189,1,1,5.84,5.84,5.84,False,Sem Promocao,17:15,17,Tarde,False,True
38276,2025-06-23,13,CLI3362,1,3,23.49,23.49,7.83,False,Sem Promocao,10:30,10,Manha,False,True
38277,2025-05-04,15,CLI8745,2,5,37.95,37.95,7.59,False,Sem Promocao,12:00,12,Tarde,False,True
38278,2025-02-26,34,CLI3608,3,4,58.0,58.0,14.5,False,Sem Promocao,16:00,16,Tarde,False,True
38279,2025-04-18,2,CLI2247,1,4,37.84,37.84,9.46,False,Sem Promocao,17:30,17,Tarde,False,True
38280,2025-04-06,10,CLI7956,2,2,17.02,17.02,8.51,True,Com Promocao,14:00,14,Tarde,False,True
38281,2025-04-14,23,CLI5878,2,5,55.55,55.55,11.11,False,Sem Promocao,08:15,8,Manha,False,True
38282,2025-07-19,19,CLI4071,1,5,61.45,61.45,12.29,False,Sem Promocao,08:45,8,Manha,False,True
38283,2025-08-21,14,CLI9742,2,3,28.86,28.86,9.62,True,Com Promocao,09:15,9,Manha,False,True
38284,2025-02-20,21,CLI5894,2,1,9.04,9.04,9.04,True,Com Promocao,11:45,11,Manha,False,True
38285,2025-02-25,28,CLI4020,1,3,19.56,19.56,6.52,False,Sem Promocao,21:30,21,Noite,False,True
38286,2025-06-04,10,CLI2842,1,3,43.74,43.74,14.58,False,Sem Promocao,09:15,9,Manha,False,True
38287,2025-02-21,22,CLI2631,2,2,19.04,19.04,9.52,True,Com Promocao,08:15,8,Manha,False,True
38288,2025-05-02,37,CLI8153,2,2,24.44,24.44,12.22,False,Sem Promocao,12:45,12,Tarde,False,True
38289,2025-06-04,9,CLI3756,2,1,12.7,12.7,12.7,True,Com Promocao,11:15,11,Manha,False,True
38290,2025-05-23,18,CLI1942,2,4,47.96,47.96,11.99,False,Sem Promocao,17:00,17,Tarde,False,True
38291,2025-05-03,25,CLI4407,1,1,8.1,8.1,8.1,False,Sem Promocao,20:00,20,Noite,False,True
38292,2025-08-15,33,CLI8894,2,2,27.14,27.14,13.57,False,Sem Promocao,09:30,9,Manha,False,True
38293,2025-05-30,24,CLI9703,3,2,29.74,29.74,14.87,False,Sem Promocao,22:30,22,Noite,False,True
38294,2025-06-06,33,CLI2035,1,2,21.13,21.13,10.56,True,Com Promocao,22:00,22,Noite,False,True
38295,2025-05-24,7,CLI5503,3,3,28.39,28.39,9.46,True,Com Promocao,14:45,14,Tarde,False,True
38296,2025-08-18,28,CLI4439,2,1,6.39,6.39,6.39,True,Com Promocao,10:45,10,Manha,False,True
38297,2025-07-27,25,CLI3393,3,3,42.42,42.42,14.14,False,Sem Promocao,14:15,14,Tarde,False,True
38298,2025-07-28,11,CLI1442,1,5,61.78,61.78,12.36,True,Com Promocao,10:00,10,Manha,False,True
38299,2025-08-17,16,CLI8324,1,5,61.0,61.0,12.2,False,Sem Promocao,15:30,15,Tarde,False,True
38300,2025-07-29,15,CLI9095,1,3,20.46,20.46,6.82,False,Sem Promocao,20:45,20,Noite,False,True
38301,2025-04-16,34,CLI3602,2,4,18.05,18.05,4.51,True,Com Promocao,13:15,13,Tarde,False,True
38302,2025-04-20,3,CLI2481,2,4,27.43,27.43,6.86,True,Com Promocao,17:00,17,Tarde,False,True
38304,2025-04-15,3,CLI8804,3,1,10.6,10.6,10.6,False,Sem Promocao,17:15,17,Tarde,False,True
38305,2025-06-27,21,CLI2173,2,4,36.32,36.32,9.08,True,Com Promocao,15:30,15,Tarde,False,True
38306,2025-07-01,12,CLI9951,3,4,27.4,27.4,6.85,False,Sem Promocao,16:30,16,Tarde,False,True
38307,2025-07-26,18,CLI7144,3,5,70.2,70.2,14.04,False,Sem Promocao,14:45,14,Tarde,False,True
38308,2025-08-03,10,CLI7081,3,2,26.46,26.46,13.23,False,Sem Promocao,19:00,19,Noite,False,True
38309,2025-04-23,8,CLI1632,1,2,21.79,21.79,10.9,True,Com Promocao,21:00,21,Noite,False,True
38310,2025-07-31,25,CLI8292,3,1,8.72,8.72,8.72,True,Com Promocao,17:30,17,Tarde,False,True
38312,2025-08-06,35,CLI9225,3,2,12.1,12.1,6.05,False,Sem Promocao,14:15,14,Tarde,False,True
38313,2025-05-21,24,CLI3543,3,2,17.67,17.67,8.84,True,Com Promocao,21:00,21,Noite,False,True
38314,2025-06-13,8,CLI9586,2,2,10.01,10.01,5.0,True,Com Promocao,17:00,17,Tarde,False,True
38315,2025-03-11,31,CLI2503,3,5,54.9,54.9,10.98,False,Sem Promocao,20:00,20,Noite,False,True
38316,2025-07-29,10,CLI7901,1,1,5.4,5.4,5.4,False,Sem Promocao,15:15,15,Tarde,False,True
