id_cliente,cliente_recorrente,quantidade_transacoes_cliente,faixa_frequencia_cliente,segmento_valor_cliente,primeira_data_compra,ultima_data_compra,dias_entre_primeira_ultima_compra,receita_total_cliente,volume_total_cliente,ticket_medio_cliente,cidade_principal,estado_principal,canal_preferencial,categoria_preferencial
CLI7499,True,7,7 a 10 compras,Medio valor,2025-03-13,2025-06-05,84,140.89000000000001,17,20.13,Carvalho,AL,Loja Física,Sundae
CLI7500,True,3,2 a 3 compras,Baixo valor,2025-03-27,2025-07-20,115,38.0,5,12.67,Caldeira,MT,Loja Física,Casquinha
CLI7501,True,4,4 a 6 compras,Baixo valor,2025-05-21,2025-08-11,82,62.02,6,15.5,Abreu Do Amparo,MA,Parceiro,Sundae
CLI7502,True,2,2 a 3 compras,Baixo valor,2025-07-25,2025-08-04,10,41.04,7,20.52,Cassiano,CE,App,Milkshake
CLI7503,True,6,4 a 6 compras,Medio valor,2025-03-14,2025-08-16,155,156.73,19,26.12,Das Neves,AM,App,Milkshake
CLI7504,True,5,4 a 6 compras,Medio valor,2025-04-24,2025-08-16,114,124.03999999999999,13,24.81,Costa,AC,Loja Física,Picolé
CLI7505,True,5,4 a 6 compras,Baixo valor,2025-03-09,2025-08-14,158,106.09,11,21.22,Brito Dos Dourados,AP,App,Milkshake
CLI7506,True,6,4 a 6 compras,Alto valor,2025-03-14,2025-08-06,145,214.63,21,35.77,Da Paz Do Sul,BA,Loja Física,Casquinha
CLI7507,True,2,2 a 3 compras,Baixo valor,2025-05-13,2025-07-07,55,79.97,9,39.98,Garcia,MG,App,Milkshake
CLI7508,True,4,4 a 6 compras,Baixo valor,2025-03-04,2025-08-03,152,111.45,13,27.86,Brito Da Praia,BA,Parceiro,Milkshake
CLI7509,True,8,7 a 10 compras,Alto valor,2025-04-13,2025-08-12,121,208.32,19,26.04,Aparecida,AM,Parceiro,Pote
CLI7510,True,2,2 a 3 compras,Baixo valor,2025-04-30,2025-07-10,71,51.260000000000005,5,25.63,Lopes,DF,App,Milkshake
CLI7511,True,5,4 a 6 compras,Medio valor,2025-03-16,2025-08-14,151,127.75,18,25.55,Aparecida Verde,AC,Loja Física,Milkshake
CLI7512,True,5,4 a 6 compras,Medio valor,2025-04-23,2025-08-03,102,136.55,14,27.31,Cavalcante Dos Dourados,DF,App,Pote
CLI7513,True,2,2 a 3 compras,Baixo valor,2025-03-28,2025-07-19,113,78.82,6,39.41,Das Neves,PI,App,Milkshake
CLI7514,True,2,2 a 3 compras,Baixo valor,2025-04-03,2025-08-11,130,36.129999999999995,6,18.06,Da Cruz,ES,App,Picolé
CLI7515,True,4,4 a 6 compras,Medio valor,2025-02-21,2025-06-05,104,141.34,13,35.34,Caldeira,AC,Parceiro,Milkshake
CLI7516,True,2,2 a 3 compras,Baixo valor,2025-04-03,2025-05-09,36,42.09,6,21.04,Sá,ES,App,Casquinha
CLI7517,True,3,2 a 3 compras,Baixo valor,2025-06-07,2025-08-23,77,43.63,5,14.54,Almeida,AL,Loja Física,Casquinha
CLI7518,True,4,4 a 6 compras,Baixo valor,2025-03-27,2025-07-18,113,64.89,9,16.22,Cardoso Verde,AP,Parceiro,Pote
CLI7519,True,8,7 a 10 compras,Alto valor,2025-04-28,2025-08-06,100,262.25,30,32.78,Barros,PE,Loja Física,Casquinha
CLI7520,True,6,4 a 6 compras,Medio valor,2025-04-08,2025-07-30,113,117.23,14,19.54,Castro,AL,Loja Física,Casquinha
CLI7521,True,4,4 a 6 compras,Baixo valor,2025-03-14,2025-05-06,53,99.42,11,24.86,Barbosa De Rocha,AM,Parceiro,Casquinha
CLI7522,True,2,2 a 3 compras,Baixo valor,2025-03-06,2025-04-24,49,65.03,9,32.52,Costela De Lima,AP,App,Pote
CLI7523,True,8,7 a 10 compras,Alto valor,2025-03-19,2025-08-07,141,216.82,24,27.1,Barros,TO,App,Casquinha
CLI7524,True,8,7 a 10 compras,Medio valor,2025-04-01,2025-08-18,139,127.81,13,15.98,Carvalho,AL,App,Casquinha
CLI7525,True,11,Mais de 10 compras,Alto valor,2025-03-14,2025-07-25,133,196.21,26,17.84,Siqueira,AC,Parceiro,Casquinha
CLI7526,True,7,7 a 10 compras,Medio valor,2025-03-04,2025-08-15,164,117.2,16,16.74,Alves,ES,App,Casquinha
CLI7527,True,5,4 a 6 compras,Alto valor,2025-03-27,2025-07-20,115,195.93,16,39.19,Rezende Da Mata,AL,Loja Física,Pote
CLI7528,True,10,7 a 10 compras,Alto valor,2025-02-25,2025-07-20,145,307.19,37,30.72,Alves Grande,MG,Parceiro,Casquinha
CLI7529,True,8,7 a 10 compras,Alto valor,2025-02-22,2025-06-09,107,192.95,22,24.12,Araújo,AL,App,Milkshake
CLI7530,True,4,4 a 6 compras,Medio valor,2025-03-27,2025-07-25,120,133.32,14,33.33,Abreu,DF,Loja Física,Casquinha
CLI7531,True,5,4 a 6 compras,Medio valor,2025-05-26,2025-08-20,86,152.25,15,30.45,Cassiano,BA,Loja Física,Milkshake
CLI7532,True,8,7 a 10 compras,Medio valor,2025-03-22,2025-08-08,139,160.58,20,20.07,Barbosa,ES,App,Casquinha
CLI7533,True,2,2 a 3 compras,Baixo valor,2025-03-18,2025-07-19,123,74.79,9,37.4,Pacheco De Goiás,MA,Loja Física,Casquinha
CLI7534,True,4,4 a 6 compras,Baixo valor,2025-02-23,2025-05-31,97,105.07,11,26.27,Borges,PB,Loja Física,Pote
CLI7535,True,5,4 a 6 compras,Alto valor,2025-05-13,2025-08-19,98,245.59,24,49.12,Caldeira,AC,App,Sundae
CLI7536,True,4,4 a 6 compras,Baixo valor,2025-05-13,2025-08-08,87,82.78,11,20.7,Campinas,BA,Parceiro,Milkshake
CLI7537,True,3,2 a 3 compras,Medio valor,2025-03-05,2025-04-17,43,121.22,13,40.41,Campinas,MG,Loja Física,Casquinha
CLI7538,True,8,7 a 10 compras,Alto valor,2025-03-01,2025-08-11,163,231.91,25,28.99,Araújo Do Oeste,AM,Loja Física,Milkshake
CLI7539,True,8,7 a 10 compras,Alto valor,2025-03-01,2025-07-31,152,230.65,26,28.83,Dias Alegre,ES,Loja Física,Casquinha
CLI7540,True,7,7 a 10 compras,Alto valor,2025-04-08,2025-08-15,129,218.68,23,31.24,Araújo,AL,Loja Física,Casquinha
CLI7541,True,2,2 a 3 compras,Baixo valor,2025-05-17,2025-06-07,21,12.69,2,6.34,Alves Da Mata,BA,Loja Física,Casquinha
CLI7542,True,5,4 a 6 compras,Medio valor,2025-02-20,2025-07-30,160,158.51999999999998,19,31.7,Caldeira De Lima,GO,App,Casquinha
CLI7543,True,6,4 a 6 compras,Medio valor,2025-03-16,2025-07-27,133,138.70000000000002,14,23.12,Barbosa,AP,App,Casquinha
CLI7544,True,8,7 a 10 compras,Alto valor,2025-03-21,2025-07-03,104,201.87,29,25.23,Campinas,AP,Parceiro,Milkshake
CLI7545,True,2,2 a 3 compras,Baixo valor,2025-03-31,2025-04-26,26,65.22,7,32.61,Costela,GO,Loja Física,Casquinha
CLI7546,True,3,2 a 3 compras,Baixo valor,2025-02-20,2025-08-19,180,91.14,9,30.38,Da Mata De Da Mota,AC,App,Milkshake
CLI7547,True,2,2 a 3 compras,Baixo valor,2025-06-17,2025-08-07,51,70.73,5,35.36,Machado Do Amparo,DF,Loja Física,Pote
CLI7548,True,7,7 a 10 compras,Alto valor,2025-03-21,2025-08-04,136,194.52,20,27.79,Alves De Ferreira,SP,App,Pote
CLI7549,True,3,2 a 3 compras,Baixo valor,2025-03-13,2025-07-20,129,76.14,10,25.38,Araújo,DF,App,Milkshake
CLI7550,True,5,4 a 6 compras,Medio valor,2025-02-21,2025-08-03,163,129.41,14,25.88,Fonseca,RO,Loja Física,Picolé
CLI7551,True,3,2 a 3 compras,Baixo valor,2025-03-15,2025-07-11,118,97.11,8,32.37,Borges Do Amparo,CE,App,Casquinha
CLI7552,True,8,7 a 10 compras,Alto valor,2025-03-10,2025-07-31,143,237.26999999999998,28,29.66,Andrade,MG,Parceiro,Milkshake
CLI7553,True,5,4 a 6 compras,Alto valor,2025-02-25,2025-07-12,137,198.39999999999998,19,39.68,Albuquerque,GO,App,Pote
CLI7554,True,3,2 a 3 compras,Baixo valor,2025-03-24,2025-06-13,81,89.67999999999999,12,29.89,Aparecida,CE,App,Sundae
CLI7555,True,7,7 a 10 compras,Alto valor,2025-03-24,2025-08-13,142,239.91,25,34.27,Abreu,PA,Loja Física,Picolé
CLI7556,True,5,4 a 6 compras,Medio valor,2025-02-26,2025-05-07,70,138.45999999999998,17,27.69,Aparecida,AL,Loja Física,Pote
CLI7557,True,4,4 a 6 compras,Medio valor,2025-03-15,2025-05-13,59,135.89,19,33.97,Aragão,AM,Parceiro,Picolé
CLI7558,True,2,2 a 3 compras,Baixo valor,2025-03-19,2025-05-18,60,74.65,5,37.33,Brito Dos Dourados,ES,App,Casquinha
CLI7559,False,1,1 compra,Baixo valor,2025-08-12,2025-08-12,0,24.21,4,24.21,Gonçalves,MA,Parceiro,Sundae
CLI7560,True,4,4 a 6 compras,Medio valor,2025-04-13,2025-08-11,120,125.32,19,31.33,Da Luz Verde,DF,Loja Física,Milkshake
CLI7561,True,5,4 a 6 compras,Medio valor,2025-03-03,2025-07-14,133,132.01999999999998,13,26.4,Azevedo Da Mata,AL,App,Casquinha
CLI7562,True,2,2 a 3 compras,Baixo valor,2025-03-15,2025-06-05,82,91.72,8,45.86,Da Cunha,PB,App,Picolé
CLI7563,True,4,4 a 6 compras,Medio valor,2025-04-11,2025-08-18,129,166.19,15,41.55,Azevedo,AP,Loja Física,Sundae
CLI7564,True,5,4 a 6 compras,Medio valor,2025-03-17,2025-07-10,115,118.9,12,23.78,Azevedo De Marques,MA,Loja Física,Casquinha
CLI7565,True,4,4 a 6 compras,Baixo valor,2025-03-14,2025-07-23,131,82.09,9,20.52,Gomes Alegre,BA,App,Pote
CLI7566,True,7,7 a 10 compras,Alto valor,2025-04-24,2025-08-09,107,227.84,21,32.55,Albuquerque De Minas,GO,Parceiro,Picolé
CLI7567,True,4,4 a 6 compras,Baixo valor,2025-03-19,2025-08-11,145,67.2,9,16.8,Casa Grande,SE,Parceiro,Casquinha
CLI7568,True,3,2 a 3 compras,Baixo valor,2025-05-25,2025-07-10,46,56.66,5,18.89,Barros Do Sul,BA,App,Milkshake
CLI7569,True,5,4 a 6 compras,Alto valor,2025-02-22,2025-08-04,163,183.02,18,36.6,Caldeira De Andrade,AM,Parceiro,Casquinha
CLI7570,True,6,4 a 6 compras,Medio valor,2025-03-04,2025-07-19,137,131.39000000000001,14,21.9,Andrade Da Serra,AC,Parceiro,Milkshake
CLI7571,True,4,4 a 6 compras,Medio valor,2025-03-23,2025-08-15,145,173.95999999999998,18,43.49,Cardoso,TO,Parceiro,Milkshake
CLI7572,True,4,4 a 6 compras,Alto valor,2025-04-04,2025-07-20,107,181.73000000000002,17,45.43,Da Paz Dos Dourados,SE,Loja Física,Casquinha
CLI7573,False,1,1 compra,Baixo valor,2025-02-22,2025-02-22,0,15.68,3,15.68,Campinas,MS,Loja Física,Milkshake
CLI7574,True,3,2 a 3 compras,Baixo valor,2025-03-16,2025-07-12,118,61.519999999999996,7,20.51,Lima,AC,Loja Física,Casquinha
CLI7575,True,7,7 a 10 compras,Alto valor,2025-02-27,2025-08-17,171,196.06,26,28.01,Campinas,TO,Loja Física,Milkshake
CLI7576,True,8,7 a 10 compras,Alto valor,2025-03-05,2025-08-14,162,214.23,27,26.78,Aparecida De Minas,AM,Parceiro,Sundae
CLI7577,True,5,4 a 6 compras,Medio valor,2025-05-10,2025-07-28,79,158.85,18,31.77,Da Cruz Do Campo,DF,App,Milkshake
CLI7578,True,9,7 a 10 compras,Alto valor,2025-04-02,2025-08-20,140,254.33999999999997,25,28.26,Alves,SP,App,Casquinha
CLI7579,True,8,7 a 10 compras,Alto valor,2025-04-05,2025-07-31,117,192.73999999999998,20,24.09,Jesus,AL,App,Casquinha
CLI7580,True,8,7 a 10 compras,Alto valor,2025-02-23,2025-06-28,125,313.88,29,39.24,Barros Do Oeste,MA,Parceiro,Picolé
CLI7581,True,7,7 a 10 compras,Alto valor,2025-03-12,2025-07-11,121,217.76,21,31.11,Alves De Guerra,AM,App,Milkshake
CLI7582,True,7,7 a 10 compras,Medio valor,2025-03-09,2025-08-14,158,161.45,21,23.06,Alves Da Serra,MG,App,Milkshake
CLI7583,True,2,2 a 3 compras,Baixo valor,2025-03-07,2025-08-05,151,61.12,6,30.56,Araújo,CE,App,Casquinha
CLI7584,True,4,4 a 6 compras,Baixo valor,2025-03-08,2025-08-20,165,88.13,10,22.03,Camargo Alegre,AM,Parceiro,Picolé
CLI7585,True,9,7 a 10 compras,Alto valor,2025-02-27,2025-08-19,173,305.39,30,33.93,Abreu,AM,App,Casquinha
CLI7586,True,4,4 a 6 compras,Medio valor,2025-06-18,2025-08-01,44,167.01999999999998,18,41.76,Costa Da Serra,AM,Parceiro,Casquinha
CLI7587,True,8,7 a 10 compras,Medio valor,2025-05-04,2025-08-16,104,147.91,21,18.49,Cardoso,PE,Parceiro,Casquinha
CLI7588,True,7,7 a 10 compras,Alto valor,2025-02-24,2025-08-14,171,216.54999999999998,21,30.94,Barbosa,RN,App,Casquinha
CLI7589,True,11,Mais de 10 compras,Alto valor,2025-03-10,2025-09-17,191,236.92000000000002,26,21.54,Aparecida Paulista,AP,Loja Física,Milkshake
CLI7590,True,10,7 a 10 compras,Alto valor,2025-02-26,2025-08-21,176,329.61,35,32.96,Andrade Da Prata,RO,Loja Física,Pote
CLI7591,True,4,4 a 6 compras,Baixo valor,2025-04-25,2025-07-13,79,89.35000000000001,12,22.34,Cardoso De Minas,BA,App,Sundae
CLI7592,True,3,2 a 3 compras,Baixo valor,2025-03-16,2025-08-08,145,72.15,7,24.05,Araújo,ES,Parceiro,Casquinha
CLI7593,True,5,4 a 6 compras,Medio valor,2025-05-20,2025-08-11,83,126.12,15,25.22,Azevedo Do Oeste,AL,Loja Física,Pote
CLI7594,True,6,4 a 6 compras,Medio valor,2025-02-24,2025-07-03,129,171.48,21,28.58,Da Conceição Da Mata,AL,Parceiro,Picolé
CLI7595,True,7,7 a 10 compras,Alto valor,2025-03-16,2025-06-30,106,214.51,27,30.64,Campinas,GO,Loja Física,Milkshake
CLI7596,True,7,7 a 10 compras,Medio valor,2025-03-31,2025-08-05,127,158.57,17,22.65,Andrade Grande,MG,App,Picolé
CLI7597,True,8,7 a 10 compras,Alto valor,2025-03-17,2025-09-04,171,240.82,24,30.1,Almeida,AP,Loja Física,Casquinha
CLI7598,True,4,4 a 6 compras,Medio valor,2025-03-27,2025-06-12,77,138.71,13,34.68,Campinas,PA,App,Casquinha
CLI7599,True,4,4 a 6 compras,Baixo valor,2025-03-10,2025-07-25,137,84.35,9,21.09,Campinas,MG,Parceiro,Casquinha
CLI7600,True,4,4 a 6 compras,Baixo valor,2025-03-03,2025-05-21,79,110.95,14,27.74,Brito,BA,Loja Física,Picolé
CLI7601,True,7,7 a 10 compras,Alto valor,2025-02-23,2025-08-03,161,214.09,27,30.58,Campinas,RR,App,Milkshake
CLI7602,True,3,2 a 3 compras,Baixo valor,2025-02-26,2025-05-12,75,67.43,7,22.48,Brito,MG,App,Milkshake
CLI7603,True,3,2 a 3 compras,Medio valor,2025-06-19,2025-08-18,60,141.65,13,47.22,Campinas,PA,Loja Física,Milkshake
CLI7604,True,5,4 a 6 compras,Medio valor,2025-02-26,2025-08-13,168,160.25,17,32.05,Albuquerque De Rezende,RR,App,Picolé
CLI7605,True,6,4 a 6 compras,Medio valor,2025-03-12,2025-07-19,129,166.85,19,27.81,Brito Alegre,AL,App,Casquinha
CLI7606,True,5,4 a 6 compras,Medio valor,2025-04-14,2025-08-04,112,151.79,18,30.36,Almeida,PI,Loja Física,Picolé
CLI7607,True,7,7 a 10 compras,Medio valor,2025-02-26,2025-08-20,175,176.28,23,25.18,Cardoso De Minas,AC,Loja Física,Casquinha
CLI7608,True,6,4 a 6 compras,Alto valor,2025-02-27,2025-08-11,165,184.56,21,30.76,Barbosa,AC,App,Casquinha
CLI7609,True,5,4 a 6 compras,Medio valor,2025-05-20,2025-09-16,119,143.49,13,28.7,Almeida,CE,App,Casquinha
CLI7610,True,3,2 a 3 compras,Baixo valor,2025-05-21,2025-07-31,71,105.41999999999999,12,35.14,Aparecida,BA,App,Casquinha
CLI7611,False,1,1 compra,Baixo valor,2025-06-01,2025-06-01,0,21.4,3,21.4,Ferreira Do Campo,TO,Loja Física,Picolé
CLI7612,True,5,4 a 6 compras,Medio valor,2025-03-10,2025-07-07,119,137.44,13,27.49,Campinas,DF,Loja Física,Milkshake
CLI7613,True,4,4 a 6 compras,Baixo valor,2025-04-21,2025-07-28,98,85.63,8,21.41,Campinas,CE,App,Milkshake
CLI7614,True,2,2 a 3 compras,Baixo valor,2025-03-10,2025-05-19,70,76.91,7,38.46,Azevedo,ES,App,Casquinha
CLI7615,True,4,4 a 6 compras,Medio valor,2025-02-23,2025-07-30,157,123.13,12,30.78,Caldeira De Jesus,AM,Loja Física,Sundae
CLI7616,True,3,2 a 3 compras,Baixo valor,2025-03-03,2025-05-07,65,110.83000000000001,11,36.94,Azevedo Do Norte,AM,Loja Física,Milkshake
CLI7617,True,5,4 a 6 compras,Medio valor,2025-03-01,2025-09-18,201,153.83,18,30.77,Almeida,BA,Loja Física,Milkshake
CLI7618,True,4,4 a 6 compras,Baixo valor,2025-04-19,2025-08-15,118,73.15,8,18.29,Brito Do Oeste,PR,Parceiro,Milkshake
CLI7619,True,7,7 a 10 compras,Alto valor,2025-03-08,2025-07-26,140,269.11,26,38.44,Barros Verde,SE,Loja Física,Milkshake
CLI7620,True,10,7 a 10 compras,Alto valor,2025-03-09,2025-08-10,154,304.26,29,30.43,Santos,ES,Loja Física,Milkshake
CLI7621,True,3,2 a 3 compras,Baixo valor,2025-02-23,2025-04-30,66,69.51,8,23.17,Cirino Verde,GO,App,Pote
CLI7622,True,4,4 a 6 compras,Medio valor,2025-03-16,2025-07-26,132,127.9,18,31.98,Caldeira Dos Dourados,AC,App,Pote
CLI7623,True,2,2 a 3 compras,Baixo valor,2025-03-12,2025-08-14,155,52.78,5,26.39,Casa Grande Grande,AM,Loja Física,Pote
CLI7624,True,5,4 a 6 compras,Medio valor,2025-03-04,2025-08-21,170,140.9,15,28.18,Fernandes,AP,Loja Física,Casquinha
CLI7625,True,6,4 a 6 compras,Baixo valor,2025-03-05,2025-07-08,125,104.78,19,17.46,Araújo Do Campo,SC,App,Milkshake
CLI7626,True,10,7 a 10 compras,Alto valor,2025-02-23,2025-08-19,177,256.01,30,25.6,Andrade Das Pedras,DF,Parceiro,Milkshake
CLI7627,True,5,4 a 6 compras,Alto valor,2025-02-20,2025-07-01,131,187.66,17,37.53,Abreu De Goiás,AM,App,Milkshake
CLI7628,True,5,4 a 6 compras,Baixo valor,2025-03-18,2025-08-12,147,65.6,8,13.12,Alves,AC,Parceiro,Casquinha
CLI7629,True,4,4 a 6 compras,Baixo valor,2025-03-29,2025-08-13,137,65.85,10,16.46,Azevedo Verde,GO,Loja Física,Picolé
CLI7630,True,9,7 a 10 compras,Alto valor,2025-05-26,2025-08-17,83,209.66,24,23.3,Alves Da Serra,GO,Parceiro,Picolé
CLI7631,True,5,4 a 6 compras,Medio valor,2025-02-25,2025-08-08,164,147.36,13,29.47,Costela De Goiás,AC,Loja Física,Picolé
CLI7632,True,7,7 a 10 compras,Alto valor,2025-03-06,2025-05-31,86,201.49,26,28.78,Azevedo Do Oeste,AM,App,Milkshake
CLI7633,True,4,4 a 6 compras,Medio valor,2025-03-26,2025-08-18,145,124.00999999999999,14,31.0,Campinas,AL,Loja Física,Milkshake
CLI7634,True,5,4 a 6 compras,Medio valor,2025-02-28,2025-08-05,158,169.79999999999998,17,33.96,Andrade,AL,Loja Física,Milkshake
CLI7635,True,4,4 a 6 compras,Medio valor,2025-03-02,2025-07-27,147,114.46000000000001,11,28.62,Campinas,CE,App,Sundae
CLI7636,True,5,4 a 6 compras,Medio valor,2025-03-12,2025-05-30,79,123.72,14,24.74,Aragão Do Galho,AM,Parceiro,Casquinha
CLI7637,True,5,4 a 6 compras,Medio valor,2025-04-06,2025-09-10,157,142.97,17,28.59,Aragão Alegre,BA,Parceiro,Sundae
CLI7638,True,7,7 a 10 compras,Medio valor,2025-03-11,2025-07-24,135,142.72,19,20.39,Campinas,BA,Parceiro,Casquinha
CLI7639,True,2,2 a 3 compras,Baixo valor,2025-06-14,2025-06-30,16,42.07,7,21.04,Campinas,ES,App,Casquinha
CLI7640,True,2,2 a 3 compras,Baixo valor,2025-06-14,2025-07-04,20,40.84,7,20.42,Barbosa,PA,Parceiro,Pote
CLI7641,True,7,7 a 10 compras,Alto valor,2025-03-17,2025-06-21,96,199.46,23,28.49,Da Conceição Paulista,AC,App,Casquinha
CLI7642,True,4,4 a 6 compras,Baixo valor,2025-03-03,2025-08-18,168,60.22,6,15.06,Castro,AM,App,Milkshake
CLI7643,True,9,7 a 10 compras,Alto valor,2025-03-10,2025-08-07,150,272.89,34,30.32,Aparecida,MG,Loja Física,Milkshake
CLI7644,True,10,7 a 10 compras,Alto valor,2025-02-28,2025-08-19,172,225.53,29,22.55,Barbosa,TO,Loja Física,Milkshake
CLI7645,True,4,4 a 6 compras,Medio valor,2025-05-05,2025-08-12,99,128.38,11,32.1,Das Neves,MS,App,Casquinha
CLI7646,True,7,7 a 10 compras,Medio valor,2025-04-09,2025-08-23,136,153.47,16,21.92,Barros De Costa,PB,Loja Física,Casquinha
CLI7647,True,7,7 a 10 compras,Medio valor,2025-05-06,2025-07-07,62,165.22,19,23.6,Almeida Do Campo,AM,App,Casquinha
CLI7648,True,3,2 a 3 compras,Baixo valor,2025-03-21,2025-06-23,94,83.87,7,27.96,Azevedo De Gonçalves,AL,App,Pote
CLI7649,False,1,1 compra,Baixo valor,2025-04-23,2025-04-23,0,21.76,2,21.76,Moura Do Sul,ES,App,Milkshake
CLI7650,True,5,4 a 6 compras,Medio valor,2025-02-28,2025-07-08,130,161.04,14,32.21,Carvalho,GO,Loja Física,Sundae
CLI7651,True,5,4 a 6 compras,Medio valor,2025-03-13,2025-05-19,67,148.9,16,29.78,Alves Do Sul,AC,Parceiro,Milkshake
CLI7652,True,3,2 a 3 compras,Medio valor,2025-03-02,2025-06-08,98,121.50999999999999,13,40.5,Costela,MA,Parceiro,Pote
CLI7653,True,4,4 a 6 compras,Medio valor,2025-03-23,2025-06-22,91,124.45,15,31.11,Da Conceição De Teixeira,MS,Parceiro,Milkshake
CLI7654,True,8,7 a 10 compras,Alto valor,2025-02-23,2025-06-29,126,265.17,29,33.15,Albuquerque Dos Dourados,AC,Parceiro,Picolé
CLI7655,True,3,2 a 3 compras,Baixo valor,2025-02-24,2025-08-03,160,70.49000000000001,7,23.5,Da Conceição Da Mata,CE,Parceiro,Milkshake
CLI7656,True,2,2 a 3 compras,Baixo valor,2025-06-12,2025-08-14,63,63.39,5,31.7,Castro Verde,RO,Loja Física,Milkshake
CLI7657,True,9,7 a 10 compras,Alto valor,2025-03-31,2025-06-24,85,207.78,24,23.09,Aragão,PE,Parceiro,Casquinha
CLI7658,True,6,4 a 6 compras,Medio valor,2025-03-17,2025-07-15,120,177.17000000000002,23,29.53,Almeida Do Galho,SE,Loja Física,Milkshake
CLI7659,True,4,4 a 6 compras,Medio valor,2025-03-04,2025-08-02,151,113.03,15,28.26,Araújo,AP,App,Picolé
CLI7660,True,3,2 a 3 compras,Baixo valor,2025-04-07,2025-08-16,131,59.660000000000004,9,19.89,Cassiano Das Pedras,MT,App,Milkshake
CLI7661,True,6,4 a 6 compras,Medio valor,2025-02-25,2025-07-16,141,168.75,20,28.12,Cassiano Do Galho,SE,Loja Física,Pote
CLI7662,True,4,4 a 6 compras,Baixo valor,2025-03-16,2025-08-21,158,104.56,11,26.14,Macedo De Monteiro,AL,App,Picolé
CLI7663,True,10,7 a 10 compras,Alto valor,2025-03-13,2025-08-19,159,272.7,30,27.27,Brito De Barros,AL,Loja Física,Casquinha
CLI7664,True,5,4 a 6 compras,Medio valor,2025-04-12,2025-07-10,89,166.95,21,33.39,Campinas,AC,App,Milkshake
CLI7665,True,7,7 a 10 compras,Alto valor,2025-03-03,2025-08-18,168,178.97,19,25.57,Aragão,BA,Loja Física,Casquinha
CLI7666,True,5,4 a 6 compras,Medio valor,2025-05-02,2025-07-04,63,142.25,20,28.45,Campinas,AC,App,Milkshake
CLI7667,True,5,4 a 6 compras,Medio valor,2025-02-20,2025-06-11,111,175.8,20,35.16,Aragão Grande,AM,Loja Física,Milkshake
CLI7668,True,4,4 a 6 compras,Medio valor,2025-05-06,2025-06-16,41,133.19,12,33.3,Alves,AP,App,Casquinha
CLI7669,True,6,4 a 6 compras,Medio valor,2025-02-23,2025-08-21,179,149.43,14,24.9,Caldeira Dos Dourados,BA,Loja Física,Casquinha
CLI7670,True,5,4 a 6 compras,Alto valor,2025-03-11,2025-08-11,153,182.67,18,36.53,Campinas,BA,Parceiro,Casquinha
CLI7671,True,5,4 a 6 compras,Baixo valor,2025-03-21,2025-07-30,131,107.97,15,21.59,Da Paz Do Galho,PA,App,Casquinha
CLI7672,True,3,2 a 3 compras,Baixo valor,2025-03-26,2025-06-30,96,46.45,5,15.48,Jesus De Moreira,BA,App,Casquinha
CLI7673,True,5,4 a 6 compras,Baixo valor,2025-02-24,2025-07-28,154,76.13,10,15.23,Caldeira De Aparecida,AM,Loja Física,Sundae
CLI7674,True,4,4 a 6 compras,Alto valor,2025-03-06,2025-08-12,159,180.0,17,45.0,Das Neves Do Campo,AL,Loja Física,Sundae
CLI7675,True,5,4 a 6 compras,Alto valor,2025-03-02,2025-08-07,158,205.45000000000002,20,41.09,Farias De Da Mota,SC,App,Sundae
CLI7676,True,8,7 a 10 compras,Alto valor,2025-05-04,2025-08-09,97,206.89,26,25.86,Abreu,AC,Loja Física,Milkshake
CLI7677,True,4,4 a 6 compras,Baixo valor,2025-02-25,2025-07-28,153,90.94,10,22.74,Camargo,AC,Loja Física,Milkshake
CLI7678,True,7,7 a 10 compras,Alto valor,2025-03-16,2025-07-15,121,179.95,21,25.71,Albuquerque,CE,Loja Física,Milkshake
CLI7679,True,4,4 a 6 compras,Medio valor,2025-04-01,2025-06-25,85,133.94,13,33.48,Cirino Paulista,MT,App,Sundae
CLI7680,True,4,4 a 6 compras,Medio valor,2025-05-20,2025-06-27,38,112.59,14,28.15,Alves Grande,MG,Parceiro,Casquinha
CLI7681,True,7,7 a 10 compras,Alto valor,2025-03-07,2025-07-03,118,222.6,20,31.8,Câmara Dos Dourados,BA,App,Milkshake
CLI7682,True,5,4 a 6 compras,Medio valor,2025-03-05,2025-07-18,135,154.18,17,30.84,Aparecida De Goiás,AC,App,Picolé
CLI7683,True,9,7 a 10 compras,Alto valor,2025-02-24,2025-08-11,168,270.31,34,30.03,Campinas,CE,App,Milkshake
CLI7685,True,5,4 a 6 compras,Medio valor,2025-03-20,2025-07-15,117,136.16,15,27.23,Duarte Do Galho,RS,App,Pote
CLI7686,True,9,7 a 10 compras,Alto valor,2025-03-02,2025-08-05,156,283.76,31,31.53,Abreu Do Oeste,AL,App,Pote
CLI7687,True,8,7 a 10 compras,Medio valor,2025-03-07,2025-08-06,152,154.08,17,19.26,Azevedo,AP,Loja Física,Picolé
CLI7688,True,4,4 a 6 compras,Medio valor,2025-03-29,2025-08-24,148,146.74,16,36.68,Aparecida,MS,Loja Física,Pote
CLI7689,True,3,2 a 3 compras,Baixo valor,2025-05-03,2025-08-08,97,37.59,7,12.53,Casa Grande Da Serra,SE,App,Picolé
CLI7690,True,7,7 a 10 compras,Alto valor,2025-03-10,2025-06-30,112,201.01,24,28.72,Araújo,DF,App,Casquinha
